time,angle_roll,angle_roll_filtrada,analogRule,analogRule_filtrada
12851,0.34261800000000003,0.1608667951351683,4095.0,4095.0
12906,0.21076100000000003,0.1598148018986367,4095.0,4095.0
12963,0.250172,0.15870823118809177,4095.0,4095.0
13017,0.23654600000000003,0.15746560706201226,4095.0,4095.0
13074,0.025469999999999993,0.15593912104593244,4095.0,4095.0
13130,0.210851,0.15449649956178763,4095.0,4095.0
13184,0.18325800000000003,0.15287794752006634,4095.0,4095.0
13239,0.185496,0.15110102065149447,4095.0,4095.0
13294,0.0011379999999999724,0.14929334089519236,4095.0,4095.0
13350,0.368301,0.14721298594811721,4095.0,4095.0
13410,0.14587099999999997,0.14520109541941828,4095.0,4095.0
13460,0.36864800000000003,0.14319828348315247,4095.0,4095.0
13515,0.013097000000000025,0.14108866056716884,4095.0,4095.0
13570,0.05263200000000001,0.1389393622363357,4095.0,4095.0
13625,0.11808600000000002,0.13665433907664282,4095.0,4095.0
13681,0.079009,0.13451225757391488,4095.0,4095.0
13735,0.19658000000000003,0.13235667350809224,4095.0,4095.0
13796,0.10448199999999996,0.13016864335456868,4095.0,4095.0
13848,0.026125999999999983,0.12802943530170185,4095.0,4095.0
13901,0.09082500000000004,0.12574350522690184,4095.0,4095.0
13956,0.08038200000000006,0.12357258195670001,4095.0,4095.0
14012,0.012549000000000032,0.12155212355949865,4095.0,4095.0
14065,0.11832399999999998,0.11947673810191703,4095.0,4095.0
14125,0.106329,0.11743544586668822,4095.0,4095.0
14176,0.09209999999999996,0.11544022035123795,4095.0,4095.0
14232,0.02494200000000002,0.1135122741902512,4095.0,4095.0
14287,0.10507199999999994,0.11159641849292729,4095.0,4095.0
14342,0.09187699999999999,0.10977828271546529,4095.0,4095.0
14408,0.0003929999999999767,0.10794353484277801,4095.0,4095.0
14452,0.0003340000000000565,0.1063587379429347,4095.0,4095.0
14512,0.05296500000000004,0.10486821471564664,4095.0,4095.0
14563,0.05207200000000001,0.1033184398979229,4095.0,4095.0
14619,0.10384099999999996,0.1021004693162448,4095.0,4095.0
14673,0.012500999999999984,0.10100937189934547,4095.0,4095.0
14750,0.223555,0.10021013584232218,4095.0,4095.0
14786,0.11669600000000002,0.09960564683255961,4095.0,4095.0
14845,0.013503000000000043,0.0989588193706995,4095.0,4095.0
14896,0.07822300000000004,0.09869652085961764,4095.0,4095.0
14951,0.013360000000000039,0.09821577719154577,4095.0,4095.0
15008,0.024865000000000026,0.09787696923081853,4095.0,4095.0
15060,0.13204099999999996,0.0979240623934339,4095.0,4095.0
15114,0.11748500000000006,0.09777414568330459,4095.0,4095.0
15174,0.09249799999999997,0.09791476201112033,4095.0,4095.0
15230,0.06503300000000001,0.09806002194724033,4095.0,4095.0
15283,0.223157,0.0983214884670132,4095.0,4095.0
15335,0.01402800000000004,0.09877896727985759,4095.0,4095.0
15391,0.03926300000000005,0.09921068848980064,4095.0,4095.0
18120,0.15673700000000002,0.09965892733927555,4095.0,4095.0
18166,0.05273899999999998,0.10048519412935165,4095.0,4095.0
18224,0.07931299999999997,0.10135328255906906,4095.0,4095.0
18277,0.223429,0.10242064687938106,4095.0,4095.0
18334,0.17117099999999996,0.10349946530197011,4095.0,4095.0
18387,0.07795300000000005,0.1048232847032752,4095.0,4095.0
18451,0.11953199999999997,0.10609952674714725,4095.0,4095.0
18498,0.09294800000000003,0.10757749169683947,4095.0,4095.0
18557,0.06715400000000005,0.10922901000141548,4095.0,4095.0
18610,0.03884399999999999,0.11082271323752892,4095.0,4095.0
18662,0.013492999999999977,0.11248412894701783,4095.0,4095.0
18719,0.03895800000000005,0.1142557545733779,4095.0,4095.0
18771,0.06678600000000001,0.11631874815123176,4095.0,4095.0
18826,0.07897100000000001,0.11822602882078426,4095.0,4095.0
18881,0.03883000000000003,0.12023287083978718,4095.0,4095.0
18939,0.07756300000000005,0.12242033235653686,4095.0,4095.0
18991,0.013645000000000018,0.12462793466840495,4095.0,4095.0
19046,0.06605300000000003,0.12705300667485636,4095.0,4095.0
19101,0.14341499999999996,0.12938617078294617,4095.0,4095.0
19157,0.064326,0.13176048480036587,4095.0,4095.0
19213,0.11819900000000005,0.1340897981533931,4095.0,4095.0
19270,0.13098699999999996,0.13653760775936147,4095.0,4095.0
19328,0.07808400000000004,0.13912157699259092,4095.0,4095.0
19380,0.19659900000000002,0.14146941848298156,4095.0,4095.0
19434,0.03950799999999999,0.1438886894044125,4095.0,4095.0
19497,0.07907399999999998,0.1461111279682564,4095.0,4095.0
19544,0.09204699999999999,0.14838979458219015,4095.0,4095.0
19599,0.09418399999999993,0.15067192051092193,4095.0,4095.0
19656,0.07857800000000004,0.15270456790672907,4095.0,4095.0
19710,0.07899800000000001,0.15507097177565565,4095.0,4095.0
19765,0.07902900000000002,0.15700633020373533,4095.0,4095.0
19821,0.19749300000000003,0.15899353638959918,4095.0,4095.0
19876,0.47321,0.16077342790196297,4095.0,4095.0
19931,0.221088,0.1625280478287106,4095.0,4095.0
19987,0.487355,0.16424565117198678,4095.0,4095.0
20043,0.15725500000000003,0.16574209784774704,4095.0,4095.0
20096,0.657938,0.16720305478616043,4095.0,4095.0
20151,0.354562,0.16852301844884468,4095.0,4095.0
20213,0.264925,0.16958413247744492,4095.0,4095.0
20262,0.552342,0.17058809650901016,4095.0,4095.0
20318,0.19750299999999998,0.17153779771057268,4095.0,4095.0
20386,0.17161499999999996,0.17248484103267775,4095.0,4095.0
20428,0.44760500000000003,0.17321817017559532,4095.0,4095.0
20485,0.10631599999999997,0.1738104802201634,4095.0,4095.0
20539,0.18368300000000004,0.17440625128598414,4095.0,4095.0
20594,0.18503000000000003,0.17480900114664194,4095.0,4095.0
20650,0.013247000000000009,0.17509881410327457,4095.0,4095.0
20708,0.288882,0.17537734471457883,4095.0,4095.0
20759,0.013164999999999982,0.1754273271725263,4095.0,4095.0
20818,0.05380700000000005,0.17562937200694062,4095.0,4095.0
20869,0.10383200000000004,0.1755872124480691,4095.0,4095.0
20925,0.13141599999999998,0.1754991343149795,4095.0,4095.0
20980,0.23642400000000002,0.17534088664502084,4095.0,4095.0
21036,0.14386,0.17516304955697132,4095.0,4095.0
21092,0.157833,0.1748931495850651,4095.0,4095.0
21147,0.013001999999999958,0.17451043883638834,4095.0,4095.0
21203,0.11836999999999998,0.17434919293571358,4095.0,4095.0
21259,0.012448000000000015,0.17402469975248133,4095.0,4095.0
21343,0.03946700000000003,0.17366025111209635,4095.0,4095.0
21368,0.0009230000000000071,0.1733889379111622,4095.0,4095.0
21431,0.052093000000000056,0.17294794325680607,4095.0,4095.0
21489,0.14312500000000006,0.17272255139533108,4095.0,4095.0
21533,0.23712500000000003,0.1722538817404576,4095.0,4095.0
21811,0.051562,0.17188440821115009,4095.0,4095.0
22014,0.406971,0.1716728885576842,4095.0,4095.0
22070,0.013345999999999969,0.17114634899746697,4095.0,4095.0
22125,0.28698499999999993,0.17068451417738573,4095.0,4095.0
22180,0.207617,0.1704162231688467,4095.0,4095.0
22235,0.19589899999999993,0.16987281403303175,4095.0,4095.0
22290,0.241456,0.16946982630112642,4095.0,4095.0
22347,0.276161,0.16896756415668748,4095.0,4095.0
22400,0.35874000000000006,0.1683455919971237,4095.0,4095.0
22455,0.15822100000000006,0.1679162712491444,4095.0,4095.0
22510,0.26180400000000004,0.1674073296579518,4095.0,4095.0
22568,0.013216000000000006,0.16680401870805148,4095.0,4095.0
22624,0.24916300000000002,0.16631006656039987,4095.0,4095.0
22676,0.290991,0.1656966187636122,4095.0,4095.0
22731,0.05303900000000006,0.1652482821356314,4095.0,4095.0
22787,0.46044700000000005,0.16466131039128487,4095.0,4095.0
22843,0.10659299999999994,0.1640161289804302,4095.0,4095.0
22896,0.251091,0.1635131187095661,4095.0,4095.0
22960,0.027283999999999975,0.1627993087169685,4095.0,4095.0
23011,0.13156599999999996,0.16207315709910736,4095.0,4095.0
23062,0.261126,0.1613675288679701,4095.0,4095.0
23119,0.11868599999999996,0.16068579598274219,4095.0,4095.0
23177,0.25039500000000003,0.1599518219661349,4095.0,4095.0
23228,0.11757700000000004,0.15938900070091133,4095.0,4095.0
23283,0.14687399999999995,0.15836491558176372,4095.0,4095.0
23342,0.09470500000000004,0.15777978032238013,4095.0,4095.0
23392,0.068191,0.1571214716968222,4095.0,4095.0
23448,0.260915,0.1562540834718376,4095.0,4095.0
23502,0.06881499999999996,0.15599512934331033,4095.0,4095.0
23557,0.05239300000000002,0.15546542360845655,4095.0,4095.0
23628,0.27834000000000003,0.15482256700284117,4095.0,4095.0
23669,0.13186399999999998,0.15462089543759192,4095.0,4095.0
23723,0.07990200000000003,0.15423140911798872,4095.0,4095.0
23780,0.14334000000000002,0.15403600275664392,4095.0,4095.0
23836,0.11659700000000006,0.15379660264185607,4095.0,4095.0
23888,0.17122400000000004,0.1533660771268261,4095.0,4095.0
23943,2.0000000000020002e-05,0.15328175206500413,4095.0,4095.0
23999,0.14330600000000004,0.1530221298963434,4095.0,4095.0
24063,0.027548000000000017,0.1528105721492443,4095.0,4095.0
24110,0.10408000000000006,0.15257456597052294,4095.0,4095.0
24173,0.185091,0.1523368306289241,4095.0,4095.0
24223,0.03848099999999999,0.15229244592457852,4095.0,4095.0
24278,0.249774,0.15210963146417178,4095.0,4095.0
24334,0.129463,0.1522123200490309,4095.0,4095.0
24388,0.09221800000000002,0.15213454530295337,4095.0,4095.0
24453,0.20860300000000004,0.15215710560685897,4095.0,4095.0
24500,0.013916999999999957,0.15224272169382297,4095.0,4095.0
24554,0.276964,0.15232503914824078,4095.0,4095.0
24610,0.03908200000000006,0.15238168107257605,4095.0,4095.0
24665,0.21026500000000004,0.15244386374442706,4095.0,4095.0
24720,0.407349,0.15237017104639844,4095.0,4095.0
24776,0.0010529999999999706,0.1524602123523393,4095.0,4095.0
24831,0.142567,0.15227550409078472,4095.0,4095.0
24887,0.316083,0.15236978659670428,4095.0,4095.0
24942,0.052876000000000034,0.15235275581021948,4095.0,4095.0
24999,0.302435,0.15246071463814342,4095.0,4095.0
25054,0.10697500000000004,0.15236368112633153,4095.0,4095.0
25110,0.039595999999999965,0.15240702562554936,4095.0,4095.0
25164,0.289069,0.1522751347105481,4095.0,4095.0
25219,0.144791,0.15202617943102445,4095.0,4095.0
25275,0.15900999999999998,0.15216381575486687,4095.0,4095.0
25330,0.14378800000000003,0.15193959550819458,4095.0,4095.0
25389,0.06629299999999994,0.15201863137196564,4095.0,4095.0
25440,0.28855200000000003,0.1518788361012888,4095.0,4095.0
25500,0.13179600000000002,0.15158163872389638,4095.0,4095.0
25550,0.06724200000000002,0.15149959158007578,4095.0,4095.0
25605,0.24999700000000002,0.15097926347995053,4095.0,4095.0
25660,0.013560999999999934,0.15069819380010496,4095.0,4095.0
25716,0.13121700000000003,0.15029112856419632,4095.0,4095.0
25771,0.395395,0.1500225543499464,4095.0,4095.0
25835,0.13322699999999998,0.14964568312157706,4095.0,4095.0
25882,0.302617,0.14913533705609483,4095.0,4095.0
25937,0.14368599999999998,0.1486973722829004,4095.0,4095.0
25992,0.06519399999999997,0.14812342473752146,4095.0,4095.0
26047,0.23729100000000003,0.1476354454417679,4095.0,4095.0
26107,0.038659,0.14698078741842074,4095.0,4095.0
26157,0.053161000000000014,0.14649731776119124,4095.0,4095.0
26212,0.380827,0.14588876132336123,4095.0,4095.0
26267,0.012570999999999999,0.1451685375885694,4095.0,4095.0
26322,0.13064699999999996,0.1445771272568853,4095.0,4095.0
26377,0.27675900000000003,0.14392304139349313,4095.0,4095.0
26433,0.10595599999999994,0.14312899894664974,4095.0,4095.0
26495,0.30285,0.14249910300943222,4095.0,4095.0
26542,0.05260500000000001,0.14179795936456455,4095.0,4095.0
26597,0.07875200000000004,0.14108700630938087,4095.0,4095.0
26653,0.18344400000000005,0.14025319090573293,4095.0,4095.0
26709,0.0004899999999999904,0.13941518829277258,4095.0,4095.0
26764,0.09147000000000005,0.13879953927026983,4095.0,4095.0
26822,0.06425000000000003,0.13798043624780926,4095.0,4095.0
26878,0.13122900000000004,0.13728698220788235,4095.0,4095.0
26930,0.223244,0.13648245203190293,4095.0,4095.0
26986,0.03841799999999995,0.1356252187679731,4095.0,4095.0
27041,0.210401,0.13494167385790984,4095.0,4095.0
27096,0.07833500000000004,0.1340372124208803,4095.0,4095.0
27156,0.07977500000000004,0.13322413328519492,4095.0,4095.0
27208,0.17102000000000006,0.13252974152650038,4095.0,4095.0
27264,0.11782199999999998,0.13173503566949601,4095.0,4095.0
27319,0.13168500000000005,0.13109359771183549,4095.0,4095.0
27376,0.210613,0.13023833671922339,4095.0,4095.0
27448,0.11712900000000004,0.1295878705430437,4095.0,4095.0
27484,0.11767899999999998,0.12893727957900877,4095.0,4095.0
27541,0.13030600000000003,0.12800656734881385,4095.0,4095.0
27595,0.06544099999999997,0.1275067055713713,4095.0,4095.0
27650,0.210368,0.1269619026085043,4095.0,4095.0
27706,0.263145,0.1262041527270955,4095.0,4095.0
27762,0.013012000000000024,0.12584220175322744,4095.0,4095.0
27820,0.235885,0.1252412049856693,4095.0,4095.0
27873,0.06769900000000006,0.12479357807254579,4095.0,4095.0
27927,0.027838999999999947,0.12445448637617562,4095.0,4095.0
27983,0.302477,0.12392799129360904,4095.0,4095.0
28038,0.00013700000000005375,0.12345200336311016,4095.0,4095.0
28093,0.15893800000000002,0.12313272124882851,4095.0,4095.0
28148,0.17127000000000003,0.12275510754448474,4095.0,4095.0
28203,0.053305999999999965,0.1225070663472346,4095.0,4095.0
28258,0.11747700000000005,0.12207949164190594,4095.0,4095.0
28313,0.04006500000000002,0.12176463994874182,4095.0,4095.0
28368,0.014496999999999982,0.12159858020356806,4095.0,4095.0
28424,0.06559199999999998,0.12128199573025726,4095.0,4095.0
28482,0.06570900000000002,0.1212194285429362,4095.0,4095.0
28535,0.10409900000000005,0.12103977389979964,4095.0,4095.0
28594,0.11847099999999999,0.12066090120372168,4095.0,4095.0
28645,0.10614800000000002,0.120541177763528,4095.0,4095.0
28701,0.11921400000000004,0.12030139702711858,4095.0,4095.0
28756,0.12938899999999998,0.12025121629117717,4095.0,4095.0
28814,0.012272999999999978,0.12030222000766067,4095.0,4095.0
28871,0.21041500000000002,0.12016883408969217,4095.0,4095.0
28930,0.07874300000000001,0.12022267387179414,4095.0,4095.0
28978,0.171153,0.12021680213390545,4095.0,4095.0
29033,0.15753099999999998,0.11992359459847222,4095.0,4095.0
29088,0.10529,0.1200475779328488,4095.0,4095.0
29144,0.184728,0.12002393276474305,4095.0,4095.0
29198,0.23752,0.11988637938560764,4095.0,4095.0
29258,0.117363,0.11987262352879784,4095.0,4095.0
29311,0.184321,0.11971720367430597,4095.0,4095.0
29368,0.026348000000000038,0.11975751244750223,4095.0,4095.0
29421,0.09266799999999997,0.11978194459521775,4095.0,4095.0
29476,0.196656,0.11973575150619133,4095.0,4095.0
29539,0.10463100000000003,0.11984492338346839,4095.0,4095.0
29588,0.14357600000000004,0.11986417491226758,4095.0,4095.0
29642,0.092472,0.11982682309563855,4095.0,4095.0
29698,0.10504199999999997,0.11976511749779384,4095.0,4095.0
29753,0.15739500000000006,0.11964769842696958,4095.0,4095.0
29809,0.09160100000000004,0.11969209022281001,4095.0,4095.0
29865,0.064944,0.11951783935895464,4095.0,4095.0
29923,0.15812800000000005,0.11946712855762896,4095.0,4095.0
29975,0.13241199999999997,0.1193545482542945,4095.0,4095.0
30031,0.104132,0.11917333471099315,4095.0,4095.0
30087,0.09256399999999998,0.11902675449607517,4095.0,4095.0
30142,0.07796199999999998,0.11882549887684365,4095.0,4095.0
30197,0.22273700000000002,0.1185515481418981,4095.0,4095.0
30253,0.03814300000000004,0.11846499737295874,4095.0,4095.0
30309,0.117892,0.11819963873907562,4095.0,4095.0
30365,0.18468400000000001,0.11805516456053233,4095.0,4095.0
30420,0.06521200000000005,0.11792440545171246,4095.0,4095.0
30479,0.236431,0.11758566385677824,4095.0,4095.0
30534,0.15755399999999997,0.11724617912402696,4095.0,4095.0
30587,0.10526400000000002,0.11710754437484215,4095.0,4095.0
30643,0.14414899999999997,0.11674832846457193,4095.0,4095.0
30699,0.13259500000000002,0.11665112286668526,4095.0,4095.0
30755,0.012722000000000011,0.11658637558018724,4095.0,4095.0
30810,0.18351799999999996,0.11620738566785382,4095.0,4095.0
30866,0.06524600000000003,0.11622634792925202,4095.0,4095.0
30922,0.11852399999999996,0.11591115053545968,4095.0,4095.0
30977,0.09255599999999997,0.11568955044964506,4095.0,4095.0
31033,0.03823600000000005,0.11555981419954711,4095.0,4095.0
31088,0.131923,0.11541351183087778,4095.0,4095.0
31143,0.10512200000000005,0.1152234827653587,4095.0,4095.0
31204,0.14469100000000001,0.11508027206526299,4095.0,4095.0
31257,0.104124,0.11514822430164814,4095.0,4095.0
31310,0.092804,0.11502771139669031,4095.0,4095.0
31364,0.10445700000000002,0.11487447137594071,4095.0,4095.0
31420,0.10386600000000001,0.11475586850310562,4095.0,4095.0
31478,0.143328,0.11457176135123885,4095.0,4095.0
31533,0.17017300000000002,0.11461872989003598,4095.0,4095.0
31587,0.10465599999999997,0.1144853658936004,4095.0,4095.0
31641,0.11780100000000004,0.11446868584313608,4095.0,4095.0
31697,0.06523000000000001,0.11446514789891653,4095.0,4095.0
31754,0.039937,0.1144584484885686,4095.0,4095.0
31808,0.15824899999999997,0.11446247308578056,4095.0,4095.0
31869,0.10340700000000003,0.11464048221152356,4095.0,4095.0
31919,0.10506300000000002,0.11472093423634083,4095.0,4095.0
31974,0.07898499999999997,0.11475871616890809,4095.0,4095.0
32030,0.105329,0.11479407363450102,4095.0,4095.0
32085,0.09173300000000006,0.11490232807428656,4095.0,4095.0
32141,0.11728899999999998,0.11513774617902088,4095.0,4095.0
32196,0.14520100000000002,0.11535188450054634,4095.0,4095.0
32253,0.15777300000000005,0.1156221959128375,4095.0,4095.0
32308,0.15679200000000004,0.1157512409976126,4095.0,4095.0
32364,0.078075,0.1160471911034445,4095.0,4095.0
32418,0.13143300000000002,0.11635631799804923,4095.0,4095.0
32475,0.15793800000000002,0.11665282133493769,4095.0,4095.0
32530,0.170578,0.11702044022549664,4095.0,4095.0
32593,0.09151300000000007,0.11742758769679482,4095.0,4095.0
32641,0.11719199999999996,0.11784920328150271,4095.0,4095.0
32695,0.06536300000000006,0.11834575128141704,4095.0,4095.0
32750,0.09092500000000003,0.11875294568544198,4095.0,4095.0
32806,0.09124900000000002,0.11919106727235729,4095.0,4095.0
32865,0.05698700000000001,0.11976294013731507,4095.0,4095.0
32915,0.06262299999999998,0.12031233517336133,4095.0,4095.0
32970,0.197911,0.12085535442080646,4095.0,4095.0
33026,0.00010699999999996823,0.12134004206270066,4095.0,4095.0
33083,0.17168800000000006,0.12190578548953099,4095.0,4095.0
33137,0.13175599999999998,0.1224269679970485,4095.0,4095.0
33193,0.03952500000000003,0.12294862360454359,4095.0,4095.0
33253,0.09229299999999996,0.12345099654457152,4095.0,4095.0
33304,0.09179999999999999,0.12386006239033762,4095.0,4095.0
33359,0.06483700000000003,0.12445493476624445,4095.0,4095.0
33425,0.20996700000000001,0.12498004670145664,4095.0,4095.0
33470,0.211378,0.12555716755666452,4095.0,4095.0
33526,0.10345199999999999,0.12611989454813008,4095.0,4095.0
33583,0.264063,0.12666320548662952,4095.0,4095.0
33643,0.025287999999999977,0.12708655562765403,4095.0,4095.0
33694,0.14510200000000006,0.1275647203214909,4095.0,4095.0
33748,0.13144600000000006,0.12808641692462774,4095.0,4095.0
33804,0.170493,0.12849791141964115,4095.0,4095.0
33859,0.040296,0.12894314128050838,4095.0,4095.0
33914,0.080565,0.1293455799965418,4095.0,4095.0
33970,0.368306,0.1296887721627012,4095.0,4095.0
34025,0.119641,0.129955211932214,4095.0,4095.0
34080,0.10675599999999996,0.13027919494678586,4095.0,4095.0
34137,0.14409499999999997,0.13053306116088753,4095.0,4095.0
34197,0.038905999999999996,0.13077324351152833,4095.0,4095.0
34247,0.301557,0.13090929649207436,4095.0,4095.0
34303,0.06637300000000002,0.13102503352593609,4095.0,4095.0
34358,0.07795300000000005,0.1312117272174869,4095.0,4095.0
34413,0.262816,0.13123383327195762,4095.0,4095.0
34468,0.09223499999999996,0.13123058600516524,4095.0,4095.0
34524,0.17002799999999996,0.13131881554537594,4095.0,4095.0
34581,0.316065,0.13125998216334492,4095.0,4095.0
34636,0.10657899999999998,0.1312288712711577,4095.0,4095.0
34689,0.10514000000000001,0.1311399256080882,4095.0,4095.0
34744,0.11646599999999996,0.1309794999029757,4095.0,4095.0
34799,0.053138999999999936,0.1308607082591004,4095.0,4095.0
34855,0.23759600000000003,0.13053820788790427,4095.0,4095.0
34913,0.02725999999999995,0.13034311029251067,4095.0,4095.0
34965,0.14479200000000003,0.1300678569170698,4095.0,4095.0
35020,0.052432000000000034,0.12971047365968005,4095.0,4095.0
35076,0.13230200000000003,0.12944873587968597,4095.0,4095.0
35132,0.15727400000000002,0.12911167003565327,4095.0,4095.0
