time,Forca (N),Deslocamento (mm)
64968,1.1606040000000002,0.0
64978,1.1606040000000002,0.0
64988,1.1606040000000002,0.0
64998,1.1606040000000002,0.0
65008,1.1606040000000002,0.0
65018,1.1606040000000002,0.0
65028,1.1606040000000002,0.0
65038,1.1606040000000002,0.0
65048,1.1606040000000002,0.0
65058,1.1606040000000002,0.0
65068,1.1606040000000002,0.0
65078,1.1606040000000002,0.0
65088,1.1606040000000002,0.0
65098,1.1606040000000002,0.0
65108,1.1606040000000002,0.0
65118,1.1606040000000002,0.0
65128,1.1606040000000002,0.0
65138,1.1606040000000002,0.0
65148,1.1606040000000002,0.0
65158,1.1606040000000002,0.0
65168,1.1606040000000002,0.0
65178,1.1606040000000002,0.0
65188,1.1606040000000002,0.0
65198,1.1606040000000002,0.0
65208,1.1606040000000002,0.0
65218,1.1606040000000002,0.0
65228,1.1606040000000002,0.0
65238,1.1606040000000002,0.0
65248,1.1606040000000002,0.0
65258,1.1709669999999999,0.0
65268,1.1709669999999999,0.0
65278,1.1709669999999999,0.0
65288,1.1709669999999999,0.0
65298,1.1709669999999999,0.0
65308,1.1606040000000002,0.0
65318,1.1606040000000002,0.0
65328,1.1606040000000002,0.0
65338,1.1606040000000002,0.0
65348,1.1606040000000002,0.0
65358,1.1606040000000002,0.0
65368,1.1606040000000002,0.0
65378,1.1606040000000002,0.0
65388,1.1606040000000002,0.0
65398,1.1606040000000002,0.0
65408,1.1606040000000002,0.0
65418,1.1606040000000002,0.0
65428,1.1606040000000002,0.0
65438,1.1606040000000002,0.0
65448,1.1606040000000002,0.0
65458,1.1606040000000002,0.0
65468,1.1606040000000002,0.0
65478,1.1606040000000002,0.0
65488,1.1606040000000002,0.0
65498,1.1606040000000002,0.0
65508,1.1606040000000002,0.0
65518,1.1606040000000002,0.0
65528,1.1606040000000002,0.0
65538,1.1606040000000002,0.0
65548,1.1606040000000002,0.0
65558,1.1606040000000002,0.0
65568,1.1502409999999998,0.0
65578,1.1502409999999998,0.0
65588,1.1606040000000002,0.0
65598,1.1606040000000002,0.0
65608,1.1606040000000002,0.0
65618,1.1606040000000002,0.0
65628,1.1606040000000002,0.0
65638,1.1606040000000002,0.0
65648,1.1606040000000002,0.0
65658,1.1606040000000002,0.0
65668,1.1606040000000002,0.0
65678,1.1606040000000002,0.0
65688,1.1606040000000002,0.0
65698,1.1502409999999998,0.0
65708,1.1502409999999998,0.0
65718,1.1502409999999998,0.0
65728,1.1502409999999998,0.0
65738,1.1606040000000002,0.0
65748,1.1606040000000002,0.0
65758,1.1606040000000002,0.0
65768,1.1606040000000002,0.0
65778,1.1606040000000002,0.0
65788,1.1606040000000002,0.0
65798,1.1606040000000002,0.0
65808,1.1606040000000002,0.0
65818,1.1606040000000002,0.0
65828,1.1606040000000002,0.0
65838,1.1606040000000002,0.0
65848,1.1606040000000002,0.0
65858,1.1606040000000002,0.0
65868,1.1606040000000002,0.0
65878,1.1502409999999998,0.0
65888,1.1606040000000002,0.0
65898,1.1606040000000002,0.0
65908,1.1606040000000002,0.0
65918,1.1606040000000002,0.0
65928,1.1606040000000002,0.0
65938,1.1606040000000002,0.0
65948,1.1606040000000002,0.0
65958,1.1606040000000002,0.0
65968,1.1606040000000002,0.0
65978,1.1606040000000002,0.0
65988,1.1606040000000002,0.0
65998,1.1606040000000002,0.0
66008,1.1606040000000002,0.0
66018,1.1606040000000002,0.0
66028,1.1606040000000002,0.0
66038,1.1606040000000002,0.0
66048,1.1606040000000002,0.0
66058,1.1606040000000002,0.0
66068,1.1606040000000002,0.0
66078,1.1606040000000002,0.0
66088,1.1606040000000002,0.0
66098,1.1606040000000002,0.0
66108,1.1502409999999998,0.0
66118,1.1606040000000002,0.0
66128,1.1606040000000002,0.0
66138,1.1502409999999998,0.0
66148,1.1502409999999998,0.0
66158,1.1502409999999998,0.0
66168,1.1502409999999998,0.0
66178,1.1502409999999998,0.0
66188,1.1502409999999998,0.0
66198,1.1502409999999998,0.0
66208,1.1502409999999998,0.0
66218,1.1606040000000002,0.0
66228,1.1502409999999998,0.0
66238,1.1606040000000002,0.0
66248,1.1606040000000002,0.0
66258,1.1606040000000002,0.0
66268,1.1606040000000002,0.0
66278,1.1606040000000002,0.0
66288,1.1606040000000002,0.0
66298,1.1606040000000002,0.0
66308,1.1502409999999998,0.0
66318,1.1502409999999998,0.0
66328,1.1502409999999998,0.0
66338,1.1606040000000002,0.0
66348,1.1606040000000002,0.0
66358,1.1606040000000002,0.0
66368,1.1606040000000002,0.0
66378,1.1606040000000002,0.0
66388,1.1606040000000002,0.0
66398,1.1606040000000002,0.0
66408,1.1606040000000002,0.0
66418,1.1606040000000002,0.0
66428,1.1606040000000002,0.0
66438,1.1606040000000002,0.0
66448,1.1606040000000002,0.0
66458,1.1606040000000002,0.0
66468,1.1606040000000002,0.0
66478,1.1606040000000002,0.0
66488,1.1606040000000002,0.0
66498,1.1709669999999999,0.0
66508,1.1709669999999999,0.0
66518,1.1709669999999999,0.0
66528,1.1709669999999999,0.0
66538,1.1709669999999999,0.0
66548,1.1709669999999999,0.0
66558,1.1709669999999999,0.0
66568,1.1709669999999999,0.0
66578,1.1709669999999999,0.0
66588,1.1709669999999999,0.0
66598,1.1709669999999999,0.0
66608,1.1709669999999999,0.0
66618,1.1709669999999999,0.0
66628,1.1709669999999999,0.0
66638,1.1709669999999999,0.0
66648,1.1709669999999999,0.0
66658,1.1606040000000002,0.0
66668,1.1606040000000002,0.0
66678,1.1606040000000002,0.0
66688,1.1606040000000002,0.0
66698,1.1606040000000002,0.0
66708,1.1606040000000002,0.0
66718,1.1606040000000002,0.0
66728,1.1606040000000002,0.0
66738,1.1606040000000002,0.0
66748,1.1606040000000002,0.0
66758,1.1606040000000002,0.0
66768,1.1606040000000002,0.0
66778,1.1606040000000002,0.0
66788,1.1606040000000002,0.0
66798,1.1606040000000002,0.0
66808,1.1606040000000002,0.0
66818,1.1606040000000002,0.0
66828,1.1606040000000002,0.0
66838,1.1606040000000002,0.0
66848,1.1606040000000002,0.0
66858,1.1606040000000002,0.0
66868,1.1606040000000002,0.0
66878,1.1606040000000002,0.0
66888,1.1606040000000002,0.0
66898,1.1606040000000002,0.0
66908,1.1606040000000002,0.0
66918,1.1606040000000002,0.0
66928,1.1606040000000002,0.0
66938,1.1606040000000002,0.0
66948,1.1606040000000002,0.0
66958,1.1606040000000002,0.0
66968,1.1606040000000002,0.0
66978,1.1606040000000002,0.0
66988,1.1606040000000002,0.0
66998,1.1606040000000002,0.0
67008,1.1709669999999999,0.0
67018,1.1709669999999999,0.0
67028,1.1709669999999999,0.0
67038,1.1709669999999999,0.0
67048,1.1709669999999999,0.0
67058,1.1709669999999999,0.0
67068,1.1709669999999999,0.0
67078,1.1709669999999999,0.0
67088,1.1709669999999999,0.0
67098,1.1709669999999999,0.0
67108,1.1709669999999999,0.0
67118,1.1709669999999999,0.0
67128,1.1709669999999999,0.0
67138,1.1709669999999999,0.0
67148,1.1709669999999999,0.0
67158,1.1709669999999999,0.0
67168,1.1709669999999999,0.0
67178,1.1709669999999999,0.0
67188,1.1709669999999999,0.0
67198,1.1709669999999999,0.0
67208,1.1709669999999999,0.0
67218,1.1709669999999999,0.0
67228,1.1709669999999999,0.0
67238,1.1709669999999999,0.0
67248,1.1709669999999999,0.0
67258,1.1709669999999999,0.0
67268,1.1709669999999999,0.0
67278,1.1709669999999999,0.0
67288,1.1709669999999999,0.0
67298,1.1709669999999999,0.0
67308,1.1709669999999999,0.0
67318,1.1709669999999999,0.0
67328,1.1709669999999999,0.0
67338,1.1709669999999999,0.0
67348,1.1709669999999999,0.0
67358,1.1709669999999999,0.0
67368,1.1709669999999999,0.0
67378,1.1709669999999999,0.0
67388,1.1709669999999999,0.0
67398,1.1709669999999999,0.0
67408,1.1709669999999999,0.0
67418,1.1709669999999999,0.0
67428,1.1709669999999999,0.0
67438,1.1709669999999999,0.0
67448,1.1709669999999999,0.0
67458,1.1709669999999999,0.0
67468,1.1709669999999999,0.0
67478,1.1709669999999999,0.0
67488,1.1709669999999999,0.0
67498,1.1709669999999999,0.0
67508,1.1709669999999999,0.0
67518,1.1709669999999999,0.0
67528,1.1709669999999999,0.0
67538,1.1813300000000002,0.0
67548,1.1813300000000002,0.0
67558,1.1813300000000002,0.0
67568,1.1813300000000002,0.0
67578,1.1813300000000002,0.0
67588,1.1813300000000002,0.0
67598,1.1813300000000002,0.0
67608,1.1813300000000002,0.0
67618,1.1813300000000002,0.0
67628,1.1813300000000002,0.0
67638,1.1813300000000002,0.0
67648,1.1813300000000002,0.0
67658,1.1813300000000002,0.0
67668,1.1813300000000002,0.0
67678,1.1813300000000002,0.0
67688,1.1813300000000002,0.0
67698,1.1813300000000002,0.0
67708,1.1709669999999999,0.0
67718,1.1709669999999999,0.0
67728,1.1709669999999999,0.0
67738,1.1709669999999999,0.0
67748,1.1709669999999999,0.0
67758,1.1709669999999999,0.0
67768,1.1709669999999999,0.0
67778,1.1709669999999999,0.0
67788,1.1709669999999999,0.0
67798,1.1709669999999999,0.0
67808,1.1709669999999999,0.0
67818,1.1709669999999999,0.0
67828,1.1709669999999999,0.0
67838,1.1709669999999999,0.0
67848,1.1709669999999999,0.0
67858,1.1709669999999999,0.0
67868,1.1709669999999999,0.0
67878,1.1709669999999999,0.0
67888,1.1709669999999999,0.0
67898,1.1709669999999999,0.0
67908,1.1709669999999999,0.0
67918,1.1709669999999999,0.0
67928,1.1709669999999999,0.0
67938,1.1709669999999999,0.0
67948,1.1709669999999999,0.0
67958,1.1709669999999999,0.0
67968,1.1709669999999999,0.0
67978,1.1709669999999999,0.0
67988,1.1709669999999999,0.0
67998,1.1709669999999999,0.0
68008,1.1709669999999999,0.0
68018,1.1709669999999999,0.0
68028,1.1709669999999999,0.0
68038,1.1709669999999999,0.0
68048,1.1709669999999999,0.0
68058,1.1709669999999999,0.0
68068,1.1709669999999999,0.0
68078,1.1709669999999999,0.0
68088,1.1709669999999999,0.0
68098,1.1709669999999999,0.0
68108,1.1709669999999999,0.0
68118,1.1709669999999999,0.0
68128,1.1709669999999999,0.0
68138,1.1709669999999999,0.0
68148,1.1709669999999999,0.0
68158,1.1709669999999999,0.0
68168,1.1709669999999999,0.0
68178,1.1606040000000002,0.0
68188,1.1606040000000002,0.0
68198,1.1606040000000002,0.0
68208,1.1606040000000002,0.0
68218,1.1606040000000002,0.0
68228,1.1606040000000002,0.0
68238,1.1709669999999999,0.0
68248,1.1709669999999999,0.0
68258,1.1709669999999999,0.0
68268,1.1709669999999999,0.0
68278,1.1709669999999999,0.0
68288,1.1709669999999999,0.0
68298,1.1709669999999999,0.0
68308,1.1709669999999999,0.0
68318,1.1709669999999999,0.0
68328,1.1709669999999999,0.0
68338,1.1709669999999999,0.0
68348,1.1709669999999999,0.0
68358,1.1709669999999999,0.0
68368,1.1709669999999999,0.0
68378,1.1709669999999999,0.0
68388,1.1709669999999999,0.0
68398,1.1709669999999999,0.0
68408,1.1709669999999999,0.0
68418,1.1709669999999999,0.0
68428,1.1709669999999999,0.0
68438,1.1709669999999999,0.0
68448,1.1709669999999999,0.0
68458,1.1709669999999999,0.0
68468,1.1709669999999999,0.0
68478,1.1709669999999999,0.0
68488,1.1709669999999999,0.0
68498,1.1709669999999999,0.0
68508,1.1709669999999999,0.0
68518,1.1709669999999999,0.0
68528,1.1709669999999999,0.0
68538,1.1709669999999999,0.0
68548,1.1709669999999999,0.0
68558,1.1709669999999999,0.0
68568,1.1709669999999999,0.0
68578,1.1709669999999999,0.0
68588,1.1709669999999999,0.0
68598,1.1709669999999999,0.0
68608,1.1709669999999999,0.0
68618,1.1606040000000002,0.0
68628,1.1606040000000002,0.0
68638,1.1606040000000002,0.0
68648,1.1606040000000002,0.0
68658,1.1606040000000002,0.0
68668,1.1606040000000002,0.0
68678,1.1709669999999999,0.0
68688,1.1709669999999999,0.0
68698,1.1709669999999999,0.0
68708,1.1709669999999999,0.0
68718,1.1709669999999999,0.0
68728,1.1606040000000002,0.0
68738,1.1709669999999999,0.0
68748,1.1709669999999999,0.0
68758,1.1709669999999999,0.0
68768,1.1709669999999999,0.0
68778,1.1709669999999999,0.0
68788,1.1709669999999999,0.0
68798,1.1709669999999999,0.0
68808,1.1709669999999999,0.0
68818,1.1709669999999999,0.0
68828,1.1709669999999999,0.0
68838,1.1709669999999999,0.0
68848,1.1709669999999999,0.0
68858,1.1709669999999999,0.0
68868,1.1709669999999999,0.0
68878,1.1709669999999999,0.0
68888,1.1709669999999999,0.0
68898,1.1709669999999999,0.0
68908,1.1709669999999999,0.0
68918,1.1709669999999999,0.0
68928,1.1709669999999999,0.0
68938,1.1709669999999999,0.0
68948,1.1709669999999999,0.0
68958,1.1709669999999999,0.0
68968,1.1709669999999999,0.0
68978,1.1709669999999999,0.0
68988,1.1709669999999999,0.0
68998,1.1709669999999999,0.0
69008,1.1606040000000002,0.0
69018,1.1606040000000002,0.0
69028,1.1606040000000002,0.0
69038,1.1606040000000002,0.0
69048,1.1606040000000002,0.0
69058,1.1606040000000002,0.0
69068,1.1606040000000002,0.0
69078,1.1606040000000002,0.0
69088,1.1606040000000002,0.0
69098,1.1606040000000002,0.0
69108,1.1606040000000002,0.0
69118,1.1606040000000002,0.0
69128,1.1606040000000002,0.0
69138,1.1606040000000002,0.0
69148,1.1606040000000002,0.0
69158,1.1606040000000002,0.0
69168,1.1606040000000002,0.0
69178,1.1606040000000002,0.0
69188,1.1606040000000002,0.0
69198,1.1606040000000002,0.0
69208,1.1606040000000002,0.0
69218,1.1606040000000002,0.0
69228,1.1606040000000002,0.0
69238,1.1606040000000002,0.0
69248,1.1709669999999999,0.0
69258,1.1709669999999999,0.0
69268,1.1709669999999999,0.0
69278,1.1709669999999999,0.0
69288,1.1709669999999999,0.0
69298,1.1709669999999999,0.0
69308,1.1709669999999999,0.0
69318,1.1709669999999999,0.0
69328,1.1709669999999999,0.0
69338,1.1709669999999999,0.0
69348,1.1709669999999999,0.0
69358,1.1709669999999999,0.0
69368,1.1709669999999999,0.0
69378,1.1709669999999999,0.0
69388,1.1709669999999999,0.0
69398,1.1709669999999999,0.0
69408,1.1709669999999999,0.0
69418,1.1606040000000002,0.0
69428,1.1709669999999999,0.0
69438,1.1502409999999998,0.0
69448,1.1606040000000002,0.0
69458,1.1606040000000002,0.0
69468,1.1606040000000002,0.0
69478,1.1709669999999999,0.0
69488,1.1606040000000002,0.0
69498,1.1502409999999998,0.0
69508,1.1398780000000002,0.0
69518,1.1502409999999998,0.0
69528,1.1502409999999998,0.0
69538,1.1502409999999998,0.0
69548,1.1502409999999998,0.0
69558,1.1502409999999998,0.0
69568,1.1502409999999998,0.0
69578,1.1502409999999998,0.0
69588,1.1502409999999998,0.0
69598,1.1398780000000002,0.0
69608,1.1398780000000002,0.0
69618,1.1398780000000002,0.0
69628,1.1398780000000002,0.0
69638,1.1398780000000002,0.0
69648,1.1398780000000002,0.0
69658,1.1502409999999998,0.0
69668,1.1398780000000002,0.0
69678,1.1398780000000002,0.0
69688,1.1398780000000002,0.0
69698,1.1398780000000002,0.0
69708,1.1502409999999998,0.0
69718,1.1398780000000002,0.0
69728,1.1398780000000002,0.0
69738,1.1398780000000002,0.0
69748,1.1398780000000002,0.0
69758,1.1398780000000002,0.0
69768,1.1398780000000002,0.0
69778,1.1398780000000002,0.0
69788,1.1398780000000002,0.0
69798,1.1295149999999998,0.0
69808,1.1295149999999998,0.0
69818,1.1295149999999998,0.0
69828,1.1295149999999998,0.0
69838,1.1398780000000002,0.0
69848,1.1295149999999998,0.0
69858,1.1295149999999998,0.0
69868,1.1295149999999998,0.0
69878,1.1295149999999998,0.0
69888,1.1398780000000002,0.0
69898,1.1398780000000002,0.0
69908,1.1398780000000002,0.0
69918,1.1398780000000002,0.0
69928,1.1398780000000002,0.0
69938,1.1398780000000002,0.0
69948,1.1398780000000002,0.0
69958,1.1398780000000002,0.0
69968,1.1398780000000002,0.0
69978,1.1398780000000002,0.0
69988,1.1398780000000002,0.0
69998,1.1398780000000002,0.0
70008,1.1398780000000002,0.0
70018,1.1398780000000002,0.0
70028,1.1295149999999998,0.0
70038,1.1295149999999998,0.0
70048,1.1398780000000002,0.0
70058,1.1398780000000002,0.0
70068,1.1398780000000002,0.0
70078,1.1398780000000002,0.0
70088,1.1398780000000002,0.0
70098,1.1398780000000002,0.0
70108,1.1398780000000002,0.0
70118,1.1398780000000002,0.0
70128,1.1398780000000002,0.0
70138,1.1398780000000002,0.0
70148,1.1398780000000002,0.0
70158,1.1398780000000002,0.0
70168,1.1295149999999998,0.0
70178,1.1398780000000002,0.0
70188,1.1398780000000002,0.0
70198,1.1398780000000002,0.0
70208,1.1398780000000002,0.0
70218,1.1398780000000002,0.0
70228,1.1398780000000002,0.0
70238,1.1398780000000002,0.0
70248,1.1398780000000002,0.0
70258,1.1398780000000002,0.0
70268,1.1398780000000002,0.0
70278,1.1398780000000002,0.0
70288,1.1398780000000002,0.0
70298,1.1398780000000002,0.0
70308,1.1398780000000002,0.0
70318,1.1398780000000002,0.0
70328,1.1398780000000002,0.0
70338,1.1398780000000002,0.0
70348,1.1502409999999998,0.0
70358,1.1502409999999998,0.0
70368,1.1502409999999998,0.0
70378,1.1398780000000002,0.0
70388,1.1398780000000002,0.0
70398,1.1398780000000002,0.0
70408,1.1398780000000002,0.0
70418,1.1398780000000002,0.0
70428,1.1398780000000002,0.0
70438,1.1398780000000002,0.0
70448,1.1398780000000002,0.0
70458,1.1398780000000002,0.0
70468,1.1398780000000002,0.0
70478,1.1398780000000002,0.0
70488,1.1398780000000002,0.0
70498,1.1398780000000002,0.0
70508,1.1398780000000002,0.0
70518,1.1398780000000002,0.0
70528,1.1398780000000002,0.0
70538,1.1398780000000002,0.0
70548,1.1398780000000002,0.0
70558,1.1398780000000002,0.0
70568,1.1398780000000002,0.0
70578,1.1398780000000002,0.0
70588,1.1398780000000002,0.0
70598,1.1398780000000002,0.0
70608,1.1398780000000002,0.0
70618,1.1502409999999998,0.0
70628,1.1398780000000002,0.0
70638,1.1502409999999998,0.0
70648,1.1502409999999998,0.0
70658,1.1502409999999998,0.0
70668,1.1502409999999998,0.0
70678,1.1502409999999998,0.0
70688,1.1398780000000002,0.0
70698,1.1398780000000002,0.0
70708,1.1398780000000002,0.0
70718,1.1502409999999998,0.0
70728,1.1398780000000002,0.0
70738,1.1398780000000002,0.0
70748,1.1398780000000002,0.0
70758,1.1398780000000002,0.0
70768,1.1398780000000002,0.0
70778,1.1502409999999998,0.0
70788,1.1398780000000002,0.0
70798,1.1398780000000002,0.0
70808,1.1502409999999998,0.0
70818,1.1398780000000002,0.0
70828,1.1502409999999998,0.0
70838,1.1502409999999998,0.0
70848,1.1502409999999998,0.0
70858,1.1398780000000002,0.0
70868,1.1502409999999998,0.0
70878,1.1398780000000002,0.0
70888,1.1502409999999998,0.0
70898,1.1502409999999998,0.0
70908,1.1502409999999998,0.0
70918,1.1502409999999998,0.0
70928,1.1502409999999998,0.0
70938,1.1502409999999998,0.0
70948,1.1502409999999998,0.0
70958,1.1502409999999998,0.0
70968,1.1502409999999998,0.0
70978,1.1502409999999998,0.0
70988,1.1502409999999998,0.0
70998,1.1502409999999998,0.0
71008,1.1502409999999998,0.0
71018,1.1502409999999998,0.0
71028,1.1502409999999998,0.0
71038,1.1502409999999998,0.0
71048,1.1502409999999998,0.0
71058,1.1502409999999998,0.0
71068,1.1502409999999998,0.0
71078,1.1502409999999998,0.0
71088,1.1398780000000002,0.0
71098,1.1398780000000002,0.0
71108,1.1398780000000002,0.0
71118,1.1398780000000002,0.0
71128,1.1398780000000002,0.0
71138,1.1398780000000002,0.0
71148,1.1398780000000002,0.0
71158,1.1398780000000002,0.0
71168,1.1398780000000002,0.0
71178,1.1398780000000002,0.0
71188,1.1398780000000002,0.0
71198,1.1398780000000002,0.0
71208,1.1398780000000002,0.0
71218,1.1398780000000002,0.0
71228,1.1398780000000002,0.0
71238,1.1398780000000002,0.0
71248,1.1398780000000002,0.0
71258,1.1398780000000002,0.0
71268,1.1398780000000002,0.0
71278,1.1295149999999998,0.0
71288,1.1398780000000002,0.0
71298,1.1398780000000002,0.0
71308,1.1398780000000002,0.0
71318,1.1398780000000002,0.0
71328,1.1398780000000002,0.0
71338,1.1295149999999998,0.0
71348,1.1295149999999998,0.0
71358,1.1398780000000002,0.0
71368,1.1398780000000002,0.0
71378,1.1398780000000002,0.0
71388,1.1398780000000002,0.0
71398,1.1398780000000002,0.0
71408,1.1398780000000002,0.0
71418,1.1398780000000002,0.0
71428,1.1398780000000002,0.0
71438,1.1398780000000002,0.0
71448,1.1502409999999998,0.0
71458,1.1502409999999998,0.0
71468,1.1502409999999998,0.0
71478,1.1502409999999998,0.0
71488,1.1398780000000002,0.0
71498,1.1398780000000002,0.0
71508,1.1502409999999998,0.0
