angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
7.65,7.65,-72.41,-72.44,3927,41340
7.66,7.65,-72.47,-72.44,3835,41341
7.67,7.65,-72.45,-72.44,3905,41344
7.63,7.65,-72.42,-72.44,3958,41347
7.62,7.65,-72.43,-72.44,3930,41349
7.62,7.65,-72.45,-72.44,3888,41352
7.65,7.65,-72.49,-72.44,3919,41353
7.69,7.65,-72.48,-72.44,3753,41364
7.70,7.65,-72.47,-72.44,3799,41366
7.72,7.65,-72.46,-72.44,4095,41367
7.73,7.65,-72.46,-72.44,3855,41368
7.71,7.65,-72.50,-72.44,3929,41369
7.68,7.65,-72.50,-72.44,3927,41374
7.69,7.65,-72.48,-72.44,3871,41376
7.65,7.65,-72.52,-72.44,4048,41379
7.61,7.65,-72.50,-72.44,3956,41380
7.63,7.65,-72.50,-72.44,3962,41396
7.64,7.65,-72.51,-72.45,4057,41397
7.69,7.64,-72.47,-72.45,3788,41398
7.72,7.64,-72.48,-72.45,3971,41399
7.73,7.65,-72.50,-72.45,3920,41400
7.73,7.65,-72.55,-72.45,3835,41412
7.70,7.65,-72.55,-72.45,3911,41413
7.69,7.65,-72.46,-72.45,3987,41414
7.70,7.65,-72.45,-72.45,3919,41415
7.67,7.65,-72.41,-72.45,3962,41416
7.69,7.65,-72.43,-72.45,3775,41417
7.73,7.65,-72.41,-72.45,3930,41430
7.74,7.65,-72.35,-72.45,3888,41432
7.74,7.65,-72.42,-72.45,3982,41433
7.70,7.65,-72.49,-72.45,3866,41434
7.67,7.65,-72.50,-72.45,4039,41435
7.67,7.65,-72.49,-72.45,3957,41439
7.68,7.65,-72.52,-72.45,3991,41440
7.67,7.65,-72.58,-72.45,3920,41451
7.66,7.65,-72.63,-72.45,3934,41453
7.70,7.65,-72.62,-72.45,3939,41454
7.72,7.65,-72.60,-72.45,3968,41455
7.71,7.65,-72.59,-72.45,3959,41456
7.70,7.65,-72.57,-72.45,3866,41459
7.71,7.65,-72.58,-72.45,3982,41472
7.70,7.65,-72.56,-72.45,4083,41477
7.63,7.65,-72.55,-72.45,3819,41478
7.59,7.65,-72.52,-72.45,4095,41479
7.60,7.65,-72.51,-72.46,3905,41480
7.61,7.65,-72.50,-72.46,3968,41483
7.63,7.65,-72.50,-72.46,3952,41484
7.65,7.65,-72.54,-72.46,3963,41496
7.74,7.65,-72.47,-72.46,3833,41497
7.72,7.65,-72.47,-72.46,3923,41498
7.69,7.65,-72.49,-72.46,3921,41499
7.66,7.65,-72.58,-72.46,3735,41500
7.67,7.65,-72.54,-72.46,3983,41502
7.67,7.65,-72.52,-72.46,3895,41513
7.63,7.65,-72.54,-72.46,3966,41515
7.65,7.65,-72.56,-72.46,3856,41517
7.62,7.65,-72.51,-72.46,3911,41518
7.65,7.65,-72.46,-72.46,3888,41519
7.64,7.65,-72.48,-72.46,3915,41520
7.62,7.65,-72.49,-72.46,4012,41533
7.63,7.65,-72.51,-72.46,3939,41534
7.61,7.65,-72.46,-72.46,4095,41535
7.62,7.64,-72.42,-72.46,3885,41536
7.61,7.64,-72.42,-72.46,3965,41538
7.62,7.64,-72.37,-72.46,3746,41541
