angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
7.71,7.68,-72.48,-72.47,3926,182654
7.71,7.68,-72.51,-72.47,3883,182655
7.71,7.68,-72.48,-72.47,3825,182656
7.68,7.68,-72.51,-72.47,3907,182668
7.66,7.68,-72.52,-72.47,3830,182671
7.63,7.68,-72.55,-72.47,3985,182672
7.67,7.68,-72.58,-72.47,4042,182674
7.69,7.68,-72.61,-72.47,3826,182676
7.71,7.68,-72.58,-72.47,3936,182677
7.71,7.68,-72.55,-72.47,4095,182678
7.69,7.68,-72.54,-72.47,3771,182690
7.67,7.68,-72.50,-72.47,3921,182691
7.68,7.67,-72.42,-72.47,3831,182692
7.71,7.67,-72.47,-72.47,4000,182693
7.70,7.67,-72.48,-72.47,4095,182694
7.73,7.67,-72.43,-72.47,4093,182706
7.73,7.67,-72.44,-72.47,3876,182707
7.74,7.67,-72.48,-72.47,4095,182708
7.76,7.67,-72.41,-72.47,4095,182710
7.72,7.67,-72.42,-72.47,3957,182713
7.68,7.67,-72.44,-72.47,3873,182714
7.70,7.67,-72.46,-72.47,3909,182725
7.70,7.67,-72.46,-72.47,3689,182727
7.71,7.67,-72.43,-72.47,3969,182728
7.72,7.67,-72.47,-72.47,3954,182730
7.70,7.67,-72.53,-72.47,3952,182732
7.68,7.67,-72.52,-72.47,3907,182733
7.69,7.67,-72.55,-72.47,3840,182744
7.73,7.67,-72.53,-72.47,3829,182746
7.70,7.67,-72.56,-72.47,3900,182749
7.76,7.67,-72.53,-72.47,3835,182751
7.75,7.67,-72.48,-72.47,3822,182752
7.76,7.67,-72.45,-72.47,4059,182754
7.77,7.67,-72.46,-72.47,3834,182755
7.75,7.67,-72.48,-72.47,3830,182766
7.74,7.67,-72.46,-72.47,3939,182770
7.74,7.67,-72.42,-72.47,3894,182771
7.72,7.67,-72.47,-72.47,3936,182772
7.70,7.67,-72.48,-72.47,3981,182773
7.71,7.67,-72.50,-72.47,4001,182775
7.68,7.67,-72.46,-72.47,3904,182778
7.68,7.67,-72.50,-72.47,3872,182789
7.73,7.67,-72.50,-72.47,3933,182791
7.71,7.67,-72.49,-72.47,3891,182792
7.70,7.67,-72.51,-72.47,3915,182793
7.71,7.67,-72.52,-72.47,3878,182794
7.75,7.67,-72.52,-72.47,3876,182797
7.77,7.67,-72.48,-72.47,3880,182800
7.77,7.67,-72.48,-72.47,3973,182811
7.75,7.67,-72.50,-72.47,3910,182815
7.76,7.67,-72.50,-72.47,3886,182816
7.76,7.67,-72.45,-72.47,3855,182818
7.79,7.68,-72.43,-72.47,3951,182819
7.79,7.68,-72.47,-72.47,4010,182820
7.74,7.68,-72.45,-72.47,3402,182824
7.73,7.68,-72.45,-72.47,3968,182825
7.74,7.68,-72.46,-72.47,3676,182837
7.72,7.68,-72.48,-72.47,3756,182838
7.74,7.68,-72.54,-72.47,4075,182839
7.74,7.68,-72.56,-72.47,3902,182843
7.73,7.68,-72.56,-72.47,3898,182844
7.72,7.68,-72.54,-72.47,3841,182845
7.73,7.68,-72.53,-72.47,3837,182857
7.76,7.68,-72.54,-72.47,3895,182858
7.72,7.68,-72.59,-72.47,3969,182860
7.74,7.68,-72.52,-72.47,3875,182861
7.74,7.68,-72.52,-72.47,3839,182862
7.74,7.68,-72.53,-72.47,4095,182865
7.75,7.68,-72.51,-72.47,3980,182868
7.72,7.68,-72.59,-72.48,3767,182879
7.72,7.68,-72.65,-72.48,3895,182882
7.71,7.68,-72.64,-72.48,3863,182884
7.71,7.68,-72.56,-72.48,3947,182886
7.71,7.68,-72.57,-72.48,3987,182888
7.72,7.68,-72.56,-72.48,3938,182890
7.72,7.68,-72.52,-72.48,3763,182897
7.70,7.68,-72.51,-72.48,3779,182899
7.71,7.68,-72.56,-72.48,3854,182901
7.70,7.68,-72.57,-72.48,3829,182904
7.70,7.68,-72.57,-72.48,3943,182905
7.66,7.68,-72.54,-72.48,3969,182907
7.67,7.68,-72.53,-72.48,4095,182908
7.70,7.68,-72.48,-72.48,3470,182920
7.69,7.68,-72.53,-72.48,3959,182921
7.65,7.68,-72.58,-72.48,3668,182922
7.61,7.68,-72.57,-72.48,3941,182923
7.63,7.68,-72.52,-72.48,3899,182926
7.64,7.68,-72.56,-72.48,3903,182937
7.66,7.68,-72.56,-72.48,3725,182941
7.69,7.68,-72.53,-72.48,3991,182942
7.69,7.68,-72.50,-72.48,3952,182943
7.71,7.68,-72.47,-72.48,3835,182945
7.68,7.68,-72.50,-72.48,3855,182947
7.67,7.68,-72.52,-72.48,3743,182948
7.68,7.67,-72.54,-72.48,3872,182960
7.66,7.67,-72.55,-72.48,3852,182961
7.64,7.67,-72.54,-72.48,3791,182962
7.63,7.67,-72.50,-72.48,3915,182963
7.66,7.67,-72.51,-72.48,3907,182964
7.68,7.67,-72.53,-72.48,3915,182975
7.72,7.67,-72.50,-72.48,3970,182979
7.73,7.67,-72.52,-72.48,3919,182980
7.70,7.67,-72.49,-72.48,3874,182981
7.73,7.67,-72.47,-72.48,3920,182982
7.70,7.67,-72.47,-72.48,3844,182984
7.67,7.67,-72.49,-72.48,3935,182995
7.67,7.67,-72.45,-72.48,3895,182996
7.70,7.67,-72.45,-72.48,3907,182999
7.73,7.67,-72.46,-72.48,3846,183000
7.75,7.67,-72.47,-72.48,3918,183001
7.71,7.67,-72.47,-72.48,3855,183002
7.72,7.67,-72.44,-72.48,3856,183015
7.68,7.67,-72.39,-72.48,3903,183017
7.71,7.67,-72.39,-72.48,3990,183018
7.70,7.67,-72.41,-72.48,4095,183019
7.70,7.67,-72.48,-72.48,3391,183020
7.72,7.67,-72.48,-72.48,3907,183022
7.73,7.67,-72.47,-72.48,3879,183035
7.73,7.67,-72.49,-72.48,4095,183038
7.69,7.67,-72.47,-72.48,4046,183039
7.67,7.67,-72.48,-72.48,3818,183040
7.68,7.67,-72.45,-72.48,3920,183041
7.71,7.67,-72.41,-72.48,3875,183042
7.72,7.67,-72.44,-72.48,4095,183046
7.72,7.67,-72.46,-72.48,4095,183048
7.73,7.67,-72.41,-72.48,3855,183059
7.74,7.67,-72.42,-72.47,3849,183060
7.76,7.67,-72.41,-72.47,3852,183063
7.74,7.67,-72.42,-72.47,3408,183064
7.76,7.67,-72.43,-72.47,3827,183066
7.75,7.67,-72.43,-72.47,3907,183067
7.77,7.68,-72.44,-72.47,3866,183079
7.74,7.68,-72.50,-72.47,4015,183080
7.70,7.68,-72.51,-72.47,3632,183081
7.72,7.68,-72.48,-72.47,3893,183082
7.71,7.68,-72.55,-72.47,4055,183083
7.71,7.68,-72.56,-72.47,4017,183095
7.68,7.68,-72.59,-72.47,3869,183096
7.70,7.68,-72.57,-72.47,3919,183098
7.71,7.68,-72.56,-72.47,4095,183099
7.73,7.68,-72.54,-72.47,3883,183101
7.70,7.68,-72.55,-72.47,3890,183103
7.68,7.68,-72.60,-72.48,3568,183110
7.66,7.68,-72.58,-72.48,3667,183111
7.66,7.67,-72.57,-72.48,3909,183113
7.67,7.67,-72.56,-72.48,3904,183125
7.65,7.67,-72.56,-72.48,4095,183127
7.69,7.67,-72.50,-72.48,3967,183129
7.69,7.67,-72.49,-72.48,3869,183130
7.72,7.67,-72.49,-72.48,3824,183132
7.69,7.67,-72.49,-72.48,3839,183134
7.74,7.67,-72.47,-72.48,3888,183137
7.71,7.67,-72.47,-72.48,3830,183138
7.73,7.67,-72.50,-72.48,3882,183151
7.72,7.67,-72.49,-72.48,3895,183152
7.69,7.67,-72.45,-72.48,3827,183153
7.71,7.67,-72.46,-72.48,3907,183154
7.71,7.67,-72.48,-72.48,3911,183155
7.69,7.67,-72.53,-72.48,4016,183167
7.66,7.67,-72.54,-72.48,3952,183169
7.66,7.67,-72.49,-72.48,3862,183170
7.69,7.67,-72.44,-72.48,4070,183172
7.68,7.67,-72.45,-72.47,3815,183173
7.71,7.67,-72.41,-72.47,3786,183174
7.72,7.67,-72.37,-72.47,3893,183186
7.74,7.67,-72.35,-72.47,3959,183187
7.72,7.67,-72.36,-72.47,3655,183189
7.69,7.67,-72.36,-72.47,3878,183193
7.67,7.67,-72.37,-72.47,4095,183194
7.71,7.67,-72.33,-72.47,3879,183195
7.72,7.67,-72.37,-72.47,3926,183197
7.69,7.67,-72.44,-72.47,3921,183201
7.77,7.67,-72.47,-72.47,3887,183213
7.80,7.67,-72.46,-72.47,3871,183214
7.83,7.67,-72.48,-72.47,3968,183215
7.78,7.67,-72.49,-72.47,3950,183217
7.78,7.67,-72.49,-72.47,3925,183218
7.72,7.67,-72.47,-72.47,3779,183220
7.75,7.67,-72.46,-72.47,4095,183223
7.73,7.67,-72.47,-72.47,3892,183226
7.72,7.67,-72.50,-72.47,3920,183228
7.70,7.67,-72.52,-72.47,3911,183240
7.70,7.67,-72.46,-72.47,4010,183241
7.71,7.67,-72.42,-72.47,3890,183242
7.73,7.67,-72.39,-72.47,3909,183243
7.74,7.67,-72.45,-72.47,3913,183254
7.73,7.67,-72.43,-72.47,3519,183257
7.71,7.67,-72.50,-72.47,3938,183258
7.68,7.67,-72.50,-72.47,3899,183260
7.68,7.67,-72.43,-72.47,3825,183261
7.69,7.67,-72.36,-72.47,3707,183262
7.69,7.67,-72.42,-72.46,3287,183274
7.69,7.67,-72.46,-72.46,3811,183276
7.70,7.67,-72.49,-72.46,3864,183278
7.71,7.67,-72.49,-72.47,3863,183279
7.71,7.67,-72.48,-72.47,3927,183281
7.70,7.67,-72.49,-72.47,3294,183282
7.70,7.67,-72.46,-72.46,4045,183283
7.70,7.67,-72.44,-72.46,3890,183296
7.73,7.67,-72.41,-72.46,4000,183297
7.74,7.67,-72.41,-72.46,3559,183298
7.72,7.67,-72.44,-72.46,3853,183299
7.70,7.67,-72.45,-72.46,3722,183300
7.73,7.67,-72.49,-72.46,3944,183303
7.74,7.67,-72.50,-72.46,3919,183315
7.73,7.67,-72.48,-72.46,3931,183316
7.76,7.67,-72.42,-72.46,3920,183318
7.72,7.67,-72.40,-72.46,3891,183319
7.72,7.67,-72.41,-72.46,3865,183320
7.76,7.67,-72.41,-72.46,3874,183331
7.77,7.67,-72.40,-72.46,3915,183333
7.75,7.67,-72.43,-72.46,3885,183334
7.72,7.67,-72.48,-72.46,3849,183337
7.67,7.67,-72.49,-72.46,4095,183339
7.71,7.67,-72.41,-72.46,3914,183341
7.72,7.67,-72.40,-72.46,3899,183342
7.72,7.67,-72.39,-72.46,3918,183353
7.71,7.67,-72.38,-72.46,3903,183356
7.70,7.67,-72.39,-72.46,3865,183357
7.73,7.67,-72.36,-72.46,3850,183358
7.74,7.67,-72.34,-72.46,4095,183359
7.77,7.67,-72.32,-72.45,3968,183360
7.77,7.67,-72.35,-72.45,3837,183372
7.74,7.68,-72.38,-72.45,3909,183373
7.75,7.68,-72.36,-72.45,3842,183374
7.78,7.68,-72.35,-72.45,3850,183376
7.74,7.68,-72.39,-72.45,3859,183380
7.74,7.68,-72.33,-72.45,3777,183381
7.73,7.68,-72.42,-72.45,3913,183383
7.72,7.68,-72.42,-72.45,3949,183388
7.70,7.68,-72.42,-72.45,3879,183391
7.73,7.68,-72.45,-72.45,3914,183402
7.71,7.68,-72.45,-72.45,3899,183406
7.69,7.68,-72.44,-72.45,3978,183407
7.70,7.68,-72.42,-72.45,3985,183409
7.66,7.68,-72.42,-72.45,3775,183410
7.68,7.67,-72.42,-72.45,3855,183411
7.67,7.67,-72.43,-72.45,3862,183414
7.67,7.67,-72.47,-72.45,4048,183416
7.70,7.67,-72.47,-72.45,4035,183427
7.67,7.67,-72.41,-72.45,3760,183428
7.71,7.67,-72.44,-72.45,3896,183430
7.70,7.67,-72.46,-72.45,3882,183431
7.66,7.67,-72.46,-72.45,4095,183435
7.67,7.67,-72.44,-72.45,3971,183437
7.68,7.67,-72.42,-72.45,3919,183440
7.70,7.67,-72.38,-72.45,3907,183451
7.70,7.67,-72.41,-72.45,3837,183453
7.66,7.67,-72.37,-72.45,3896,183454
7.67,7.67,-72.43,-72.45,3827,183455
7.68,7.67,-72.43,-72.45,3888,183456
7.69,7.67,-72.41,-72.45,3898,183457
7.67,7.67,-72.34,-72.45,3966,183469
7.64,7.67,-72.40,-72.45,3903,183470
7.67,7.67,-72.42,-72.45,3801,183471
7.69,7.67,-72.51,-72.45,3664,183473
7.68,7.67,-72.57,-72.45,3890,183475
7.66,7.67,-72.56,-72.45,3915,183486
7.69,7.67,-72.49,-72.45,4095,183488
7.72,7.67,-72.48,-72.45,4071,183490
7.71,7.67,-72.44,-72.45,3903,183491
7.72,7.67,-72.46,-72.45,3779,183492
7.70,7.67,-72.45,-72.45,3841,183494
7.67,7.67,-72.50,-72.45,3927,183505
