angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
7.69,7.66,-72.39,-72.42,3824,352544
7.68,7.66,-72.41,-72.42,3728,352549
7.72,7.66,-72.39,-72.42,3791,352550
7.64,7.66,-72.46,-72.42,3633,352561
7.60,7.66,-72.49,-72.42,3730,352563
7.66,7.66,-72.46,-72.42,3779,352564
7.67,7.66,-72.41,-72.42,3801,352567
7.66,7.66,-72.38,-72.42,3775,352568
7.68,7.66,-72.32,-72.42,3799,352569
7.70,7.66,-72.30,-72.42,3819,352571
7.66,7.66,-72.35,-72.42,4095,352583
7.70,7.66,-72.39,-72.42,3819,352585
7.71,7.66,-72.41,-72.42,3802,352586
7.66,7.66,-72.40,-72.42,3833,352588
7.69,7.66,-72.40,-72.42,3813,352590
7.73,7.66,-72.44,-72.42,3871,352591
7.68,7.66,-72.47,-72.42,3735,352602
7.69,7.66,-72.46,-72.42,3811,352603
7.70,7.66,-72.53,-72.42,3792,352604
7.71,7.66,-72.42,-72.42,3828,352605
7.70,7.66,-72.42,-72.42,3792,352607
7.67,7.66,-72.51,-72.42,3800,352619
7.65,7.66,-72.54,-72.42,3760,352620
7.60,7.66,-72.53,-72.42,3819,352621
7.65,7.66,-72.52,-72.42,3788,352623
7.69,7.66,-72.56,-72.42,3823,352624
7.70,7.66,-72.47,-72.42,3775,352626
7.69,7.66,-72.46,-72.42,3789,352638
7.73,7.66,-72.43,-72.42,3647,352640
7.71,7.66,-72.49,-72.42,3821,352641
7.73,7.66,-72.47,-72.42,3491,352642
7.70,7.66,-72.48,-72.42,3583,352643
7.71,7.66,-72.46,-72.42,3797,352646
7.69,7.66,-72.42,-72.42,3850,352657
7.71,7.66,-72.47,-72.42,3754,352660
7.73,7.66,-72.49,-72.42,3886,352661
7.71,7.66,-72.53,-72.42,3787,352665
7.69,7.66,-72.45,-72.42,3859,352667
7.71,7.66,-72.46,-72.42,3750,352668
7.69,7.66,-72.49,-72.42,3779,352669
7.65,7.66,-72.52,-72.42,3789,352670
7.67,7.66,-72.51,-72.42,3747,352682
7.71,7.66,-72.55,-72.42,3857,352683
7.72,7.66,-72.53,-72.42,4095,352684
7.76,7.66,-72.46,-72.42,3811,352685
7.73,7.66,-72.46,-72.42,3710,352686
7.75,7.66,-72.38,-72.42,3908,352698
7.72,7.66,-72.40,-72.42,3854,352699
7.72,7.66,-72.41,-72.42,3904,352702
7.73,7.66,-72.49,-72.42,3780,352703
7.75,7.66,-72.48,-72.42,3861,352707
7.78,7.66,-72.44,-72.42,3717,352709
7.79,7.66,-72.43,-72.42,3839,352710
7.77,7.66,-72.43,-72.42,3778,352721
7.81,7.66,-72.38,-72.42,3734,352725
7.75,7.67,-72.45,-72.42,4035,352726
7.76,7.67,-72.35,-72.42,3706,352728
7.74,7.67,-72.38,-72.42,3894,352729
7.73,7.67,-72.43,-72.42,3760,352730
7.78,7.67,-72.39,-72.42,3856,352732
7.77,7.67,-72.37,-72.42,3744,352743
7.74,7.67,-72.38,-72.42,3813,352747
7.76,7.67,-72.41,-72.42,3841,352748
7.76,7.67,-72.43,-72.42,3773,352749
7.70,7.67,-72.48,-72.42,3826,352752
7.72,7.67,-72.54,-72.42,3794,352754
7.68,7.67,-72.56,-72.42,3535,352755
7.73,7.67,-72.51,-72.42,3978,352767
7.77,7.67,-72.52,-72.42,3718,352769
7.75,7.67,-72.54,-72.42,3276,352770
7.77,7.67,-72.55,-72.42,3745,352771
7.74,7.67,-72.47,-72.42,3739,352774
7.71,7.67,-72.48,-72.42,3734,352777
7.77,7.67,-72.54,-72.42,3896,352780
7.71,7.67,-72.53,-72.42,3797,352783
7.73,7.67,-72.58,-72.43,3827,352784
7.73,7.67,-72.60,-72.43,3808,352795
7.74,7.67,-72.56,-72.43,3735,352797
7.75,7.67,-72.55,-72.43,3829,352800
7.72,7.67,-72.52,-72.43,3875,352801
7.75,7.67,-72.55,-72.43,3824,352802
7.74,7.67,-72.52,-72.43,3824,352804
7.76,7.67,-72.53,-72.43,3805,352805
7.76,7.67,-72.43,-72.43,3779,352817
7.73,7.67,-72.45,-72.43,3823,352818
7.75,7.67,-72.44,-72.43,3814,352820
7.70,7.67,-72.41,-72.43,3821,352821
7.70,7.67,-72.42,-72.43,4011,352823
7.63,7.67,-72.53,-72.43,3779,352834
7.65,7.67,-72.51,-72.43,3809,352835
7.60,7.67,-72.53,-72.43,3916,352836
7.61,7.67,-72.57,-72.43,4095,352837
7.66,7.67,-72.56,-72.43,3835,352838
7.62,7.67,-72.58,-72.43,3728,352850
7.59,7.67,-72.57,-72.43,3669,352853
7.64,7.67,-72.53,-72.43,3895,352854
7.62,7.67,-72.46,-72.43,3830,352856
7.62,7.67,-72.42,-72.43,3840,352857
7.68,7.67,-72.40,-72.43,3792,352858
7.64,7.67,-72.38,-72.43,3855,352870
7.68,7.67,-72.34,-72.43,3791,352871
7.67,7.67,-72.32,-72.43,3878,352872
7.71,7.67,-72.29,-72.43,4010,352873
7.65,7.67,-72.32,-72.43,3889,352874
7.70,7.67,-72.32,-72.43,3632,352877
7.69,7.67,-72.39,-72.43,3674,352888
7.66,7.67,-72.48,-72.43,3824,352892
7.67,7.66,-72.47,-72.43,3569,352893
7.67,7.67,-72.44,-72.43,3705,352894
7.71,7.67,-72.42,-72.43,3966,352895
7.72,7.67,-72.46,-72.43,3794,352896
7.72,7.67,-72.45,-72.43,3857,352908
7.69,7.67,-72.46,-72.43,3838,352911
7.72,7.67,-72.52,-72.43,3821,352912
7.71,7.67,-72.50,-72.43,3809,352914
7.66,7.67,-72.48,-72.43,3851,352915
7.68,7.67,-72.51,-72.43,3714,352916
7.72,7.67,-72.44,-72.43,3272,352928
7.65,7.67,-72.49,-72.43,3701,352929
7.73,7.67,-72.45,-72.43,3841,352930
7.69,7.67,-72.53,-72.43,3846,352931
7.74,7.67,-72.52,-72.43,3709,352933
7.70,7.67,-72.56,-72.43,3711,352934
7.73,7.67,-72.55,-72.43,3758,352948
7.70,7.67,-72.49,-72.43,3728,352949
7.70,7.67,-72.50,-72.43,4095,352951
7.72,7.67,-72.50,-72.43,3814,352952
7.67,7.67,-72.53,-72.43,4095,352953
7.70,7.67,-72.51,-72.43,3710,352955
7.71,7.67,-72.53,-72.43,3799,352967
7.69,7.67,-72.61,-72.43,4063,352969
7.69,7.66,-72.52,-72.43,3758,352970
7.69,7.67,-72.49,-72.43,3805,352972
7.75,7.67,-72.48,-72.43,3819,352974
7.70,7.67,-72.54,-72.43,3811,352976
7.73,7.67,-72.61,-72.43,3782,352977
7.78,7.67,-72.54,-72.44,3834,352988
7.79,7.67,-72.60,-72.44,3867,352990
7.79,7.67,-72.55,-72.44,3842,352993
7.78,7.67,-72.46,-72.44,3822,352994
7.72,7.67,-72.43,-72.44,3907,352996
7.68,7.67,-72.52,-72.44,3793,352997
7.68,7.67,-72.50,-72.44,3801,353008
7.68,7.67,-72.53,-72.44,3824,353011
7.67,7.67,-72.50,-72.44,3583,353012
7.63,7.67,-72.51,-72.44,3787,353015
7.63,7.67,-72.55,-72.44,3792,353018
7.69,7.67,-72.47,-72.44,3803,353020
7.63,7.67,-72.49,-72.44,3727,353022
7.69,7.67,-72.51,-72.44,3753,353024
7.66,7.67,-72.57,-72.44,3761,353026
7.63,7.67,-72.52,-72.44,3754,353029
7.65,7.67,-72.55,-72.44,3826,353031
7.62,7.66,-72.50,-72.44,3856,353046
7.61,7.66,-72.53,-72.44,3847,353047
7.59,7.66,-72.50,-72.44,3793,353049
