angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
-1.45,-1.80,2.65,3.01,0,202159
-1.48,-1.80,2.62,3.01,0,202170
-1.56,-1.80,2.72,3.01,0,202180
-1.50,-1.80,2.69,3.01,0,202190
-1.45,-1.80,2.61,3.01,0,202200
-1.46,-1.80,2.61,3.01,0,202211
-1.43,-1.80,2.61,3.01,0,202221
-1.43,-1.80,2.63,3.01,0,202231
-1.45,-1.80,2.63,3.01,0,202241
-1.45,-1.80,2.63,3.01,0,202252
-1.45,-1.80,2.66,3.01,0,202262
-1.42,-1.80,2.69,3.01,0,202272
-1.49,-1.80,2.70,3.01,0,202282
-1.46,-1.80,2.69,3.01,0,202293
-1.49,-1.80,2.67,3.01,0,202303
-1.48,-1.80,2.66,3.01,0,202313
-1.40,-1.80,2.72,3.01,0,202323
-1.51,-1.80,2.71,3.01,0,202334
-1.47,-1.80,2.72,3.01,0,202344
-1.47,-1.80,2.71,3.01,0,202354
-1.45,-1.80,2.67,3.01,0,202364
-1.45,-1.80,2.67,3.01,0,202375
-1.45,-1.80,2.69,3.01,0,202385
-1.49,-1.80,2.67,3.01,0,202395
-1.45,-1.80,2.76,3.02,0,202405
-1.42,-1.80,2.75,3.02,0,202416
-1.45,-1.80,2.76,3.02,0,202426
-1.45,-1.80,2.75,3.02,0,202436
-1.43,-1.80,2.73,3.02,0,202446
-1.43,-1.80,2.73,3.02,0,202457
-1.45,-1.80,2.72,3.02,0,202467
-1.45,-1.80,2.75,3.02,0,202477
-1.46,-1.80,2.67,3.02,0,202487
-1.43,-1.80,2.67,3.02,0,202498
-1.42,-1.80,2.68,3.02,0,202508
-1.40,-1.80,2.67,3.02,0,202518
-1.43,-1.80,2.66,3.02,0,202528
-1.45,-1.80,2.65,3.02,0,202539
-1.44,-1.80,2.68,3.02,0,202549
-1.44,-1.80,2.68,3.02,0,202559
-1.46,-1.80,2.62,3.02,0,202569
-1.47,-1.80,2.64,3.02,0,202580
-1.47,-1.80,2.64,3.02,0,202590
-1.47,-1.80,2.67,3.02,0,202600
-1.56,-1.80,2.66,3.02,0,202610
-1.50,-1.80,2.71,3.02,0,202621
-1.51,-1.80,2.70,3.02,0,202631
-1.51,-1.80,2.73,3.02,0,202641
-1.50,-1.80,2.70,3.02,0,202651
-1.49,-1.80,2.69,3.02,0,202662
-1.49,-1.80,2.66,3.02,0,202672
-1.48,-1.80,2.63,3.02,0,202682
-1.34,-1.80,2.69,3.01,0,202692
-1.34,-1.80,2.72,3.01,0,202703
-1.33,-1.80,2.70,3.01,0,202713
-1.34,-1.80,2.72,3.01,0,202723
-1.46,-1.80,2.69,3.01,0,202733
-1.48,-1.80,2.69,3.01,0,202744
-1.46,-1.80,2.72,3.01,0,202754
-1.45,-1.80,2.72,3.01,0,202764
-1.48,-1.80,2.71,3.01,0,202774
-1.45,-1.80,2.75,3.01,0,202785
-1.45,-1.80,2.77,3.01,0,202795
-1.43,-1.80,2.76,3.01,0,202805
-1.46,-1.80,2.63,3.01,0,202815
-1.49,-1.80,2.60,3.01,0,202826
-1.52,-1.80,2.62,3.01,0,202836
-1.51,-1.80,2.64,3.01,0,202846
-1.49,-1.80,2.70,3.01,0,202856
-1.51,-1.80,2.70,3.01,0,202867
-1.46,-1.80,2.70,3.01,0,202877
-1.46,-1.80,2.65,3.01,0,202887
-1.55,-1.80,2.67,3.01,0,202897
-1.54,-1.80,2.67,3.01,0,202908
-1.53,-1.80,2.69,3.01,0,202918
-1.53,-1.80,2.66,3.01,0,202928
-1.46,-1.80,2.71,3.01,0,202938
-1.45,-1.80,2.74,3.01,0,202949
-1.48,-1.80,2.76,3.01,0,202959
-1.49,-1.80,2.78,3.01,0,202969
-1.48,-1.80,2.75,3.01,0,202979
-1.51,-1.81,2.73,3.01,0,202990
-1.48,-1.81,2.73,3.01,0,203000
-1.46,-1.81,2.73,3.01,0,203010
-1.48,-1.80,2.68,3.01,0,203020
-1.49,-1.80,2.69,3.01,0,203031
-1.49,-1.80,2.64,3.01,0,203041
-1.49,-1.80,2.66,3.01,0,203051
-1.47,-1.80,2.66,3.01,0,203061
-1.48,-1.80,2.66,3.01,0,203072
-1.48,-1.80,2.68,3.01,0,203082
-1.45,-1.80,2.69,3.01,0,203092
-1.51,-1.80,2.71,3.01,0,203102
-1.50,-1.80,2.68,3.01,0,203113
-1.45,-1.80,2.68,3.01,0,203123
-1.37,-1.80,2.70,3.01,0,203133
-1.45,-1.80,2.79,3.01,0,203143
-1.48,-1.80,2.75,3.01,0,203154
-1.46,-1.80,2.72,3.01,0,203164
-1.46,-1.80,2.67,3.01,0,203174
-1.42,-1.80,2.67,3.01,0,203184
-1.43,-1.80,2.68,3.01,0,203195
-1.42,-1.80,2.67,3.01,0,203205
-1.42,-1.80,2.64,3.01,0,203215
-1.50,-1.80,2.74,3.01,0,203225
-1.45,-1.80,2.72,3.01,0,203236
-1.50,-1.80,2.74,3.01,0,203246
-1.48,-1.80,2.77,3.01,0,203256
-1.39,-1.80,2.75,3.02,0,203266
-1.42,-1.80,2.74,3.02,0,203277
-1.42,-1.80,2.72,3.02,0,203287
-1.50,-1.80,2.69,3.02,0,203297
-1.48,-1.80,2.73,3.02,0,203307
-1.45,-1.80,2.66,3.02,0,203317
-1.47,-1.80,2.69,3.02,0,203327
-1.45,-1.80,2.62,3.02,0,203337
-1.48,-1.80,2.64,3.02,0,203348
-1.47,-1.80,2.62,3.02,0,203358
-1.48,-1.80,2.60,3.02,0,203368
-1.49,-1.80,2.60,3.01,0,203378
-1.45,-1.80,2.57,3.01,0,203389
-1.45,-1.80,2.61,3.01,0,203399
-1.42,-1.80,2.64,3.01,0,203409
-1.53,-1.80,2.77,3.01,0,203419
-1.53,-1.80,2.80,3.01,0,203430
-1.53,-1.80,2.78,3.01,0,203440
-1.45,-1.80,2.79,3.01,0,203450
-1.46,-1.80,2.72,3.02,0,203460
-1.42,-1.80,2.73,3.02,0,203471
-1.42,-1.80,2.73,3.02,0,203481
-1.40,-1.80,2.69,3.02,0,203491
-1.47,-1.80,2.77,3.02,0,203501
-1.50,-1.80,2.80,3.02,0,203512
-1.50,-1.80,2.77,3.02,0,203522
-1.51,-1.80,2.73,3.02,0,203532
-1.53,-1.81,2.77,3.03,0,203542
-1.50,-1.81,2.75,3.03,0,203553
-1.48,-1.81,2.77,3.03,0,203563
-1.50,-1.81,2.75,3.03,0,203573
-1.48,-1.81,2.60,3.02,0,203583
-1.48,-1.81,2.61,3.02,0,203594
-1.46,-1.81,2.61,3.02,0,203604
-1.46,-1.81,2.58,3.02,0,203614
-1.40,-1.81,2.72,3.02,0,203624
-1.43,-1.81,2.70,3.02,0,203634
-1.42,-1.81,2.67,3.02,0,203644
-1.43,-1.81,2.60,3.02,0,203654
-1.47,-1.81,2.74,3.02,0,203664
