angle_roll,kalman_angle_roll,angle_pitch,kalman_angle_pitch,analogRule,time
0.578999, -3.555167, 0.623843, -3.597649, 4095.000000,5194
0.684153, -3.699538, 0.624420, -3.598341, 4095.000000,5250
0.540252, -3.586396, 0.624152, -3.598305, 4095.000000,5312
0.670758, -3.605979, 0.624770, -3.598263, 4095.000000,5368
0.593278, -3.509066, 0.624568, -3.597655, 4095.000000,5414
0.540376, -3.587221, 0.624059, -3.597629, 4095.000000,5471
0.657598, -3.619115, 0.623993, -3.597728, 4095.000000,5528
0.645834, -3.547690, 0.623494, -3.597046, 4095.000000,5579
0.606279, -3.574026, 0.623193, -3.596643, 4095.000000,5635
0.540717, -3.642346, 0.622514, -3.596821, 4095.000000,5692
0.618694, -3.648741, 0.621805, -3.596732, 4095.000000,5747
0.579289, -3.517380, 0.620993, -3.595820, 4095.000000,5809
0.566238, -3.544482, 0.620658, -3.595740, 4095.000000,5861
0.566100, -3.556808, 0.620566, -3.595670, 4095.000000,5914
0.579729, -3.665270, 0.619826, -3.595621, 4095.000000,5973
0.697899, -3.557535, 0.620076, -3.595314, 4095.000000,6026
0.657079, -3.708432, 0.619907, -3.595758, 4095.000000,6083
0.579587, -3.466407, 0.619170, -3.595108, 4095.000000,6143
0.565111, -3.682267, 0.618537, -3.595280, 4095.000000,6192
0.553070, -3.544491, 0.618263, -3.595265, 4095.000000,6247
0.658673, -3.598642, 0.618962, -3.595015, 4095.000000,6302
0.672318, -3.587959, 0.619372, -3.595373, 4095.000000,6359
0.565136, -3.642921, 0.618799, -3.595134, 4095.000000,6413
0.632610, -3.613468, 0.618799, -3.595213, 4095.000000,6469
0.513155, -3.647133, 0.617689, -3.594999, 4095.000000,6527
0.540096, -3.638161, 0.617044, -3.595523, 4095.000000,6580
0.605836, -3.610996, 0.616658, -3.595525, 4095.000000,6636
0.592623, -3.676720, 0.616441, -3.595963, 4095.000000,6694
0.605020, -3.579773, 0.616661, -3.595723, 4095.000000,6753
0.643957, -3.682213, 0.617041, -3.596372, 4095.000000,6804
0.513700, -3.519035, 0.616615, -3.595905, 4095.000000,6858
0.539996, -3.597894, 0.617010, -3.596072, 4095.000000,6914
0.710190, -3.632200, 0.617158, -3.596251, 4095.000000,6973
0.553015, -3.636482, 0.616652, -3.596211, 4095.000000,7025
0.619831, -3.655456, 0.617077, -3.596947, 4095.000000,7079
0.672055, -3.731799, 0.617553, -3.597687, 4095.000000,7133
0.578427, -3.617509, 0.617373, -3.597774, 4095.000000,7187
0.724637, -3.678312, 0.618146, -3.598204, 4095.000000,7243
0.646289, -3.536975, 0.618105, -3.597770, 4095.000000,7316
0.604682, -3.669967, 0.618253, -3.598396, 4095.000000,7351
0.737630, -3.690601, 0.619032, -3.598710, 4095.000000,7407
0.605133, -3.619982, 0.618935, -3.598986, 4095.000000,7462
0.710720, -3.582163, 0.619922, -3.598925, 4095.000000,7524
0.579128, -3.766983, 0.619429, -3.599849, 4095.000000,7678
0.711789, -3.680015, 0.619622, -3.599984, 4095.000000,7690
0.500651, -3.506700, 0.618264, -3.599613, 4095.000000,7794
0.488542, -3.620216, 0.616699, -3.599864, 4095.000000,7896
0.565328, -3.749554, 0.616975, -3.601879, 4095.000000,8081
0.790095, -3.729129, 0.619127, -3.603609, 4095.000000,8098
0.591877, -3.566655, 0.619988, -3.603921, 4095.000000,8153
0.513420, -3.596257, 0.620221, -3.604581, 4095.000000,8211
0.749757, -3.698636, 0.620808, -3.604900, 4095.000000,8266
0.474472, -3.600411, 0.619361, -3.604545, 4095.000000,8319
0.579796, -3.560070, 0.619667, -3.604330, 4095.000000,8376
0.736326, -3.829008, 0.619877, -3.605988, 4095.000000,8430
0.395106, -3.426267, 0.618357, -3.604651, 4095.000000,8484
0.682361, -3.781886, 0.620215, -3.606102, 4095.000000,8552
0.737272, -3.504128, 0.620973, -3.605020, 4095.000000,8600
0.434150, -3.567562, 0.620456, -3.605330, 4095.000000,8654
0.843090, -3.585343, 0.622229, -3.605496, 4095.000000,8707
0.567041, -3.721291, 0.621294, -3.605631, 4095.000000,8761
0.527377, -3.482786, 0.620934, -3.604980, 4095.000000,8816
0.790686, -3.679102, 0.621741, -3.605185, 4095.000000,8875
0.513288, -3.621701, 0.620510, -3.605372, 4095.000000,8930
0.592080, -3.673345, 0.620819, -3.605785, 4095.000000,8984
0.815449, -3.566484, 0.621763, -3.605661, 4095.000000,9038
0.394423, -3.538881, 0.619993, -3.604838, 4095.000000,9091
0.737248, -3.741456, 0.620991, -3.606179, 4095.000000,9146
0.710353, -3.633033, 0.620802, -3.605999, 4095.000000,9204
0.526720, -3.570791, 0.620382, -3.605776, 4095.000000,9258
0.789079, -3.645259, 0.622090, -3.605848, 4095.000000,9319
0.618818, -3.675857, 0.620960, -3.605786, 4095.000000,9368
0.460612, -3.476425, 0.620598, -3.605466, 4095.000000,9423
0.736730, -3.752008, 0.620799, -3.606071, 4095.000000,9478
0.592972, -3.560062, 0.619837, -3.605425, 4095.000000,9532
0.579264, -3.556800, 0.619593, -3.605008, 4095.000000,9588
0.684919, -3.518925, 0.619815, -3.604565, 4095.000000,9649
0.592996, -3.731856, 0.618980, -3.604697, 4095.000000,9702
0.686307, -3.565735, 0.619577, -3.604394, 4095.000000,9755
0.790879, -3.666794, 0.619839, -3.603863, 4095.000000,9808
0.540709, -3.655507, 0.618228, -3.603515, 4095.000000,9862
0.567058, -3.483564, 0.617016, -3.602522, 4095.000000,9917
0.723664, -3.844783, 0.616919, -3.603652, 4095.000000,9974
0.422135, -3.405439, 0.614670, -3.601741, 4095.000000,10032
0.539693, -3.688201, 0.614176, -3.602193, 4095.000000,10085
0.751642, -3.509759, 0.614431, -3.601474, 4095.000000,10139
0.368440, -3.607808, 0.612447, -3.601057, 4095.000000,10193
0.618863, -3.610158, 0.613132, -3.601142, 4095.000000,10250
0.566432, -3.651291, 0.612552, -3.600785, 4095.000000,10308
0.525748, -3.577360, 0.612298, -3.601419, 4095.000000,10369
0.632427, -3.665234, 0.612877, -3.601805, 4095.000000,10417
0.381260, -3.578252, 0.610914, -3.601466, 4095.000000,10474
0.514047, -3.534617, 0.610423, -3.600343, 4095.000000,10529
0.776061, -3.698613, 0.610223, -3.600554, 4095.000000,10596
0.789371, -3.725707, 0.611766, -3.600000, 4095.000000,10722
0.552544, -3.356597, 0.611908, -3.598696, 4095.000000,10754
0.499569, -3.591316, 0.611393, -3.598144, 4095.000000,10812
0.658644, -3.638082, 0.612242, -3.599126, 4095.000000,10863
0.591808, -3.671659, 0.611746, -3.599134, 4095.000000,10921
0.645573, -3.704668, 0.612460, -3.599991, 4095.000000,10982
0.656714, -3.587924, 0.612320, -3.600080, 4095.000000,11032
0.447528, -3.740793, 0.611883, -3.601008, 4095.000000,11084
0.604933, -3.500203, 0.612920, -3.600794, 4095.000000,11138
0.630355, -3.719007, 0.614212, -3.601598, 4095.000000,11192
0.684900, -3.545217, 0.614702, -3.601019, 4095.000000,11247
0.723731, -3.766011, 0.614127, -3.601593, 4095.000000,11302
0.631394, -3.685601, 0.614203, -3.602513, 4095.000000,11361
0.645668, -3.573177, 0.613628, -3.601840, 4095.000000,11414
0.604195, -3.772304, 0.613072, -3.602747, 4095.000000,11468
0.724510, -3.413713, 0.613238, -3.601443, 4095.000000,11524
0.538657, -3.760103, 0.612386, -3.602528, 4095.000000,11579
0.619705, -3.416927, 0.612043, -3.600515, 4095.000000,11635
0.314329, -3.892802, 0.609607, -3.601904, 4095.000000,11694
0.330410, -3.160304, 0.605633, -3.596670, 4095.000000,11749
1.078979, -3.739384, 0.605468, -3.595601, 4095.000000,11801
0.620048, -3.326319, 0.601217, -3.591917, 4095.000000,11856
0.302501, -3.632429, 0.596772, -3.590776, 4095.000000,11925
0.657755, -3.395928, 0.593625, -3.588106, 4095.000000,11979
0.552191, -3.525679, 0.590161, -3.585735, 4095.000000,12023
0.553925, -3.391424, 0.587272, -3.583676, 4095.000000,12082
0.473866, -3.714509, 0.584934, -3.582845, 4095.000000,12133
0.513354, -3.503473, 0.581974, -3.581475, 4095.000000,12189
0.527075, -3.586405, 0.580016, -3.580200, 4095.000000,12245
0.461715, -3.392253, 0.577348, -3.578481, 4095.000000,12304
0.790797, -3.758862, 0.576913, -3.578101, 4095.000000,12354
0.420548, -3.893029, 0.575193, -3.580338, 4095.000000,12410
0.581040, -2.774182, 0.572776, -3.573551, 4095.000000,12465
0.380981, -4.194507, 0.569344, -3.576603, 4095.000000,12520
0.461730, -3.128091, 0.566553, -3.572737, 4095.000000,12575
0.288733, -3.887738, 0.563807, -3.573575, 4095.000000,12630
0.540369, -3.151495, 0.562993, -3.570827, 4095.000000,12685
0.420220, -3.968962, 0.561469, -3.572845, 4095.000000,12744
0.395276, -3.229772, 0.560242, -3.571074, 4095.000000,12797
0.341535, -3.706910, 0.558670, -3.570936, 4095.000000,12851
0.473392, -3.579029, 0.558309, -3.571075, 4095.000000,12906
0.433981, -3.500298, 0.557858, -3.570543, 4095.000000,12963
0.447607, -3.583152, 0.558394, -3.571678, 4095.000000,13017
0.658683, -3.585495, 0.560135, -3.571666, 4095.000000,13074
0.473302, -3.749609, 0.560131, -3.573457, 4095.000000,13130
0.500895, -3.257531, 0.560641, -3.571897, 4095.000000,13184
0.498657, -3.979285, 0.561440, -3.574811, 4095.000000,13239
0.685291, -3.441621, 0.562033, -3.574366, 4095.000000,13294
0.315852, -3.687462, 0.561772, -3.575257, 4095.000000,13350
0.830024, -3.467017, 0.564727, -3.575737, 4095.000000,13410
0.315505, -3.841504, 0.563296, -3.576909, 4095.000000,13460
0.697250, -3.567399, 0.565219, -3.577925, 4095.000000,13515
0.631521, -3.712706, 0.565924, -3.578265, 4095.000000,13570
0.566067, -3.609363, 0.566818, -3.579076, 4095.000000,13625
0.763162, -3.607562, 0.568349, -3.579507, 4095.000000,13681
0.487573, -3.745071, 0.568440, -3.580925, 4095.000000,13735
0.579671, -3.546103, 0.569576, -3.581074, 4095.000000,13796
0.710279, -3.922652, 0.571413, -3.583385, 4095.000000,13848
0.593328, -3.430105, 0.572545, -3.583075, 4095.000000,13901
0.603771, -3.782811, 0.573486, -3.585163, 4095.000000,13956
0.671604, -3.504982, 0.574424, -3.584824, 4095.000000,14012
0.565829, -3.779257, 0.574784, -3.585789, 4095.000000,14065
0.790482, -3.493351, 0.576540, -3.585445, 4095.000000,14125
0.592053, -3.712734, 0.576848, -3.586289, 4095.000000,14176
0.659211, -3.694058, 0.578065, -3.587514, 4095.000000,14232
0.789225, -3.685476, 0.579310, -3.587957, 4095.000000,14287
0.592276, -3.582247, 0.579726, -3.588021, 4095.000000,14342
0.684546, -3.596144, 0.581064, -3.588403, 4095.000000,14408
0.683819, -3.724085, 0.582209, -3.589536, 4095.000000,14452
0.631188, -3.565810, 0.582273, -3.589199, 4095.000000,14512
0.632081, -3.742398, 0.583313, -3.590426, 4095.000000,14563
0.580312, -3.589673, 0.584190, -3.590881, 4095.000000,14619
0.671652, -3.650380, 0.585494, -3.591845, 4095.000000,14673
0.460598, -3.713664, 0.584254, -3.592477, 4095.000000,14750
0.567457, -3.684354, 0.583841, -3.592947, 4095.000000,14786
0.670650, -3.750340, 0.584716, -3.594195, 4095.000000,14845
0.605930, -3.466390, 0.584691, -3.593418, 4095.000000,14896
0.670793, -3.764324, 0.585077, -3.594132, 4095.000000,14951
0.659288, -3.588794, 0.586734, -3.594927, 4095.000000,15008
0.552112, -3.656883, 0.587197, -3.595478, 4095.000000,15060
0.566668, -3.481162, 0.586703, -3.594896, 4095.000000,15114
0.591655, -3.697059, 0.586165, -3.595056, 4095.000000,15174
0.619120, -3.651256, 0.586020, -3.595394, 4095.000000,15230
0.460996, -3.558501, 0.585084, -3.594865, 4095.000000,15283
0.670125, -3.628901, 0.585646, -3.595022, 4095.000000,15335
0.644890, -3.621617, 0.585339, -3.594957, 4095.000000,15391
0.527416, -3.628356, 0.584826, -3.595171, 4095.000000,18120
0.736892, -3.555055, 0.591057, -3.600075, 4095.000000,18166
0.604840, -3.842230, 0.591173, -3.601530, 4095.000000,18224
0.460724, -3.464084, 0.591184, -3.601253, 4095.000000,18277
0.855324, -3.937444, 0.594100, -3.603819, 4095.000000,18334
0.606200, -3.481138, 0.594390, -3.603195, 4095.000000,18387
0.564621, -3.836977, 0.595730, -3.605030, 4095.000000,18451
0.777101, -3.307708, 0.597534, -3.604017, 4095.000000,18498
0.616999, -3.836062, 0.597742, -3.604870, 4095.000000,18557
0.722997, -3.432911, 0.599245, -3.604955, 4095.000000,18610
0.670660, -3.737218, 0.599974, -3.605394, 4095.000000,18662
0.645195, -3.610139, 0.600805, -3.606061, 4095.000000,18719
0.617367, -3.509295, 0.601483, -3.605213, 4095.000000,18771
0.605182, -3.752110, 0.602213, -3.606642, 4095.000000,18826
0.645323, -3.426131, 0.602547, -3.605587, 4095.000000,18881
0.606590, -3.734422, 0.603036, -3.606859, 4095.000000,18939
0.697798, -3.477876, 0.604679, -3.606324, 4095.000000,18991
0.618100, -3.684766, 0.604733, -3.606475, 4095.000000,19046
0.540738, -3.391431, 0.603885, -3.605053, 4095.000000,19101
0.748479, -3.784430, 0.604459, -3.605988, 4095.000000,19157
0.565954, -3.582264, 0.603930, -3.605956, 4095.000000,19213
0.553166, -3.597886, 0.604490, -3.605886, 4095.000000,19270
0.606069, -3.678401, 0.605027, -3.606552, 4095.000000,19328
0.487554, -3.573275, 0.604197, -3.606226, 4095.000000,19380
0.723661, -3.646988, 0.604879, -3.606418, 4095.000000,19434
0.605079, -3.698747, 0.604072, -3.606218, 4095.000000,19497
0.592106, -3.633954, 0.604475, -3.606097, 4095.000000,19544
0.778337, -3.550854, 0.606359, -3.605957, 4095.000000,19599
0.605575, -3.583062, 0.605851, -3.605869, 4095.000000,19656
0.763151, -3.620693, 0.607038, -3.606407, 4095.000000,19710
0.605124, -3.633111, 0.606038, -3.605977, 4095.000000,19765
0.486660, -3.566717, 0.605016, -3.605923, 4095.000000,19821
0.210943, -4.130147, 0.601916, -3.611496, 4095.000000,19876
0.463065, -3.004649, 0.596417, -3.608283, 4095.000000,19931
0.196798, -3.978502, 0.594624, -3.610724, 4095.000000,19987
0.526898, -3.004654, 0.595033, -3.607698, 4095.000000,20043
0.026215, -4.014113, 0.592154, -3.609906, 4095.000000,20096
0.329591, -3.099654, 0.593221, -3.609155, 4095.000000,20151
0.419228, -4.025241, 0.593305, -3.611051, 4095.000000,20213
0.131811, -3.310286, 0.592215, -3.610691, 4095.000000,20262
0.486650, -3.790695, 0.593818, -3.612660, 4095.000000,20318
0.512538, -3.695413, 0.594155, -3.613866, 4095.000000,20386
0.236548, -3.537312, 0.593803, -3.613674, 4095.000000,20428
0.790469, -3.717697, 0.597023, -3.615601, 4095.000000,20485
0.500470, -3.413071, 0.596914, -3.614552, 4095.000000,20539
0.499123, -3.772371, 0.598377, -3.617010, 4095.000000,20594
0.697400, -3.581351, 0.599191, -3.616611, 4095.000000,20650
0.395271, -3.678519, 0.598994, -3.617158, 4095.000000,20708
0.670988, -3.501764, 0.600757, -3.616879, 4095.000000,20759
0.630346, -3.732111, 0.601747, -3.618137, 4095.000000,20818
0.580321, -3.576510, 0.603194, -3.619164, 4095.000000,20869
0.552737, -3.674214, 0.603270, -3.618582, 4095.000000,20925
0.447729, -3.544547, 0.604425, -3.619435, 4095.000000,20980
0.828013, -3.787828, 0.606998, -3.620552, 4095.000000,21036
0.526320, -3.633994, 0.607095, -3.621144, 4095.000000,21092
0.671151, -3.700397, 0.607723, -3.621602, 4095.000000,21147
0.565783, -3.647101, 0.608027, -3.622441, 4095.000000,21203
0.696601, -3.577246, 0.609332, -3.622598, 4095.000000,21259
0.723620, -3.897290, 0.610714, -3.624465, 4095.000000,21343
0.685076, -3.519733, 0.612065, -3.623758, 4095.000000,21368
0.632060, -3.966630, 0.613489, -3.626778, 4095.000000,21431
0.541028, -3.538671, 0.613995, -3.627071, 4095.000000,21489
0.921278, -3.779820, 0.616954, -3.628346, 4095.000000,21533
0.632591, -3.639773, 0.617688, -3.628867, 4095.000000,21811
0.277182, -3.539602, 0.618218, -3.630016, 4095.000000,22014
0.697499, -3.660979, 0.618725, -3.629229, 4095.000000,22070
0.971138, -3.861042, 0.619009, -3.629469, 4095.000000,22125
0.476536, -3.430424, 0.617562, -3.628319, 4095.000000,22180
0.880052, -3.903995, 0.619006, -3.630676, 4095.000000,22235
0.925609, -3.280952, 0.617101, -3.626413, 4095.000000,22290
0.407992, -3.845875, 0.616087, -3.627984, 4095.000000,22347
1.042893, -3.513521, 0.617679, -3.626557, 4095.000000,22400
0.525932, -4.066179, 0.615409, -3.628027, 4095.000000,22455
0.422349, -3.579066, 0.613935, -3.628954, 4095.000000,22510
0.697369, -4.016351, 0.613329, -3.631786, 4095.000000,22568
0.434990, -3.482033, 0.608896, -3.629623, 4095.000000,22624
0.393162, -3.527555, 0.609973, -3.630632, 4095.000000,22676
0.631114, -3.670790, 0.608792, -3.629848, 4095.000000,22731
0.223706, -3.779413, 0.607751, -3.632017, 4095.000000,22787
0.790746, -3.164494, 0.609195, -3.629009, 4095.000000,22843
0.433062, -4.137329, 0.607993, -3.631392, 4095.000000,22896
0.656869, -3.365031, 0.610301, -3.631402, 4095.000000,22960
0.552587, -3.501842, 0.608699, -3.629774, 4095.000000,23011
0.423027, -3.796768, 0.606899, -3.630699, 4095.000000,23062
0.802839, -3.582087, 0.608109, -3.630778, 4095.000000,23119
0.433758, -3.551171, 0.606066, -3.628990, 4095.000000,23177
0.801730, -3.787853, 0.607578, -3.630419, 4095.000000,23228
0.831027, -3.629799, 0.607415, -3.627413, 4095.000000,23283
0.778858, -3.778104, 0.609223, -3.629223, 4095.000000,23342
0.752344, -3.499818, 0.609968, -3.627231, 4095.000000,23392
0.945068, -3.901242, 0.612952, -3.629760, 4095.000000,23448
0.752968, -3.370387, 0.612830, -3.627439, 4095.000000,23502
0.631760, -3.977939, 0.612973, -3.629708, 4095.000000,23557
0.962493, -3.390323, 0.614030, -3.627979, 4095.000000,23628
0.552289, -3.974347, 0.613135, -3.629315, 4095.000000,23669
0.764055, -3.374234, 0.613800, -3.628474, 4095.000000,23723
0.827493, -3.930256, 0.613889, -3.629147, 4095.000000,23780
0.567556, -3.526296, 0.613198, -3.628815, 4095.000000,23836
0.855377, -3.687107, 0.613985, -3.628067, 4095.000000,23888
0.684173, -3.673279, 0.614098, -3.628525, 4095.000000,23943
0.540847, -3.418548, 0.613385, -3.626832, 4095.000000,23999
0.711701, -3.983361, 0.613830, -3.629253, 4095.000000,24063
0.580073, -3.324047, 0.612295, -3.626870, 4095.000000,24110
0.499062, -3.877208, 0.611551, -3.628483, 4095.000000,24173
0.645672, -3.348787, 0.611228, -3.627086, 4095.000000,24223
0.434379, -3.714530, 0.609720, -3.626372, 4095.000000,24278
0.554690, -3.396111, 0.609104, -3.625300, 4095.000000,24334
0.591935, -3.685629, 0.607536, -3.624563, 4095.000000,24388
0.475550, -3.635074, 0.606996, -3.625443, 4095.000000,24453
0.698070, -3.545207, 0.607099, -3.624442, 4095.000000,24500
0.407189, -3.759313, 0.605832, -3.625378, 4095.000000,24554
0.645071, -3.358853, 0.606266, -3.623688, 4095.000000,24610
0.473888, -3.872991, 0.605177, -3.624869, 4095.000000,24665
0.276804, -3.297097, 0.603286, -3.623217, 4095.000000,24720
0.683100, -3.838649, 0.603875, -3.624218, 4095.000000,24776
0.541586, -3.436460, 0.602735, -3.623190, 4095.000000,24831
0.368070, -3.683215, 0.601587, -3.623302, 4095.000000,24887
0.737029, -3.595278, 0.602655, -3.623794, 4095.000000,24942
0.381718, -3.529812, 0.601033, -3.622781, 4095.000000,24999
0.577178, -3.701699, 0.601859, -3.623783, 4095.000000,25054
0.644557, -3.461591, 0.601157, -3.622527, 4095.000000,25110
0.395084, -3.689972, 0.600526, -3.623529, 4095.000000,25164
0.828944, -3.607505, 0.602272, -3.623113, 4095.000000,25219
0.525143, -3.783728, 0.601538, -3.623397, 4095.000000,25275
0.540365, -3.389092, 0.602044, -3.622850, 4095.000000,25330
0.750446, -3.899951, 0.601845, -3.623997, 4095.000000,25389
0.395601, -3.549463, 0.599755, -3.623452, 4095.000000,25440
0.552357, -3.671685, 0.601185, -3.623926, 4095.000000,25500
0.751395, -3.601053, 0.602757, -3.624142, 4095.000000,25550
0.434156, -3.554431, 0.601475, -3.623441, 4095.000000,25605
0.697714, -3.794033, 0.603184, -3.624870, 4095.000000,25660
0.552936, -3.556817, 0.602412, -3.623752, 4095.000000,25716
0.288758, -3.611849, 0.601572, -3.623845, 4095.000000,25771
0.817380, -3.508896, 0.602461, -3.623327, 4095.000000,25835
0.381536, -3.752236, 0.600050, -3.623866, 4095.000000,25882
0.540467, -3.429348, 0.600443, -3.623229, 4095.000000,25937
0.749347, -3.775651, 0.600610, -3.623468, 4095.000000,25992
0.446862, -3.419174, 0.600137, -3.622657, 4095.000000,26047
0.722812, -3.669038, 0.601380, -3.622938, 4095.000000,26107
0.737314, -3.662629, 0.601660, -3.622941, 4095.000000,26157
0.303326, -3.457359, 0.599991, -3.621789, 4095.000000,26212
0.696724, -3.828163, 0.600488, -3.623470, 4095.000000,26267
0.553506, -3.454861, 0.598943, -3.621756, 4095.000000,26322
0.407394, -3.721696, 0.598572, -3.622991, 4095.000000,26377
0.790109, -3.504889, 0.600364, -3.621971, 4095.000000,26433
0.381303, -3.684053, 0.599786, -3.622032, 4095.000000,26495
0.631548, -3.462395, 0.600240, -3.621216, 4095.000000,26542
0.605401, -3.634779, 0.599824, -3.621080, 4095.000000,26597
0.500709, -3.612720, 0.599399, -3.621434, 4095.000000,26653
0.684643, -3.675810, 0.600624, -3.621758, 4095.000000,26709
0.592683, -3.584717, 0.600442, -3.621716, 4095.000000,26764
0.619903, -3.550157, 0.599980, -3.621005, 4095.000000,26822
0.552924, -3.781001, 0.598921, -3.621527, 4095.000000,26878
0.460909, -3.518253, 0.598107, -3.620890, 4095.000000,26930
0.722571, -3.759970, 0.598691, -3.621422, 4095.000000,26986
0.473752, -3.515825, 0.598128, -3.621259, 4095.000000,27041
0.605818, -3.637283, 0.598211, -3.621257, 4095.000000,27096
0.604378, -3.707620, 0.598104, -3.621873, 4095.000000,27156
0.513133, -3.475600, 0.597633, -3.620885, 4095.000000,27208
0.566331, -3.809013, 0.597812, -3.622347, 4095.000000,27264
0.552468, -3.487910, 0.597491, -3.621422, 4095.000000,27319
0.473540, -3.711953, 0.596873, -3.621878, 4095.000000,27376
0.567024, -3.747607, 0.597303, -3.624161, 4095.000000,27448
0.566474, -3.585557, 0.596756, -3.622472, 4095.000000,27484
0.553847, -3.734457, 0.596387, -3.624014, 4095.000000,27541
0.618712, -3.622467, 0.595880, -3.623615, 4095.000000,27595
0.473785, -3.661125, 0.594908, -3.623788, 4095.000000,27650
0.421008, -3.317261, 0.594570, -3.620793, 4095.000000,27706
0.671141, -3.713529, 0.594413, -3.621686, 4095.000000,27762
